player_name,age,nationality,team_name,start_year,end_year,appearances,league_name
Vitalie Becker,20,Germany,FC Schalke 04,2025,2025,10,2. Bundesliga
Marcel Beifus,22,Germany,Karlsruher SC,2023,2025,62,2. Bundesliga
David Herold,22,Germany,Karlsruher SC,2023,2025,66,2. Bundesliga
Noel Futkeu,22,Germany,Greuther Fürth,2024,2025,44,2. Bundesliga
Lilian Egloff,23,Germany,Karlsruher SC,2024,2025,24,2. Bundesliga
Soufiane El-Faouzi,23,Germany,FC Schalke 04,2025,2025,10,2. Bundesliga
Hans Christian Bernat,24,Denmark,Karlsruher SC,2025,2025,10,2. Bundesliga
Merveille Papela,24,Germany,Darmstadt 98,2024,2025,42,2. Bundesliga
Adrian Gantenbein,24,Switzerland,FC Schalke 04,2024,2025,30,2. Bundesliga
Fraser Hornby,26,Scotland,Darmstadt 98,2024,2025,38,2. Bundesliga
Patric Pfeiffer,26,Ghana,Darmstadt 98,2019,2025,90,2. Bundesliga
Ron Schallenberg,27,Germany,FC Schalke 04,2023,2025,67,2. Bundesliga
Pelle Boevink,27,Netherlands,Greuther Fürth,2025,2025,10,2. Bundesliga
Nicolai Rapp,28,Germany,Karlsruher SC,2023,2025,51,2. Bundesliga
Felix Higl,28,Germany,Greuther Fürth,2025,2025,10,2. Bundesliga
Christoph Kobald,28,Austria,Karlsruher SC,2019,2025,134,2. Bundesliga
Luca Marseiler,28,Germany,Darmstadt 98,2024,2025,41,2. Bundesliga
Julian Green,30,United States,Greuther Fürth,2017,2025,197,2. Bundesliga
Aleksandar Vukotic,30,Serbia,Darmstadt 98,2024,2025,42,2. Bundesliga
Loris Karius,32,Germany,FC Schalke 04,2024,2025,14,2. Bundesliga
Marcel Schuhen,32,Germany,Darmstadt 98,2019,2025,165,2. Bundesliga
Marvin Wanitzek,32,Germany,Karlsruher SC,2019,2025,209,2. Bundesliga
Branimir Hrgota,32,Sweden,Greuther Fürth,2019,2025,172,2. Bundesliga
Felix Klaus,33,Germany,Greuther Fürth,2010,2025,48,2. Bundesliga
Fabian Schleusener,34,Germany,Karlsruher SC,2021,2025,141,2. Bundesliga
Finn Porath,28,Germany,Holstein Kiel,2019,2025,149,2. Bundesliga
Noel Aseko,19,Germany,Hannover 96,2024,2025,10,2. Bundesliga
Laurin Ulrich,20,Germany,1.FC Magdeburg,2025,2025,9,2. Bundesliga
Rafael Lubach,20,Germany,1.FC Nuremberg,2024,2025,36,2. Bundesliga
Maurice Krattenmacher,20,Germany,Hertha BSC,2025,2025,9,2. Bundesliga
Benjamin Källman,27,Finland,Hannover 96,2025,2025,9,2. Bundesliga
Alexander Bernhardsson,27,Sweden,Holstein Kiel,2023,2025,22,2. Bundesliga
Matus Bero,30,Slovakia,VfL Bochum,2025,2025,9,2. Bundesliga
Dennis Seimen,19,Germany,SC Paderborn,2025,2025,9,2. Bundesliga
Berkay Yilmaz,20,Türkiye,1.FC Nuremberg,2024,2025,33,2. Bundesliga
Leandro Morgalla,21,Germany,VfL Bochum,2025,2025,9,2. Bundesliga
Márton Dárdai,23,Hungary,Hertha BSC,2023,2025,68,2. Bundesliga
Moussa Sylla,25,Mali,FC Schalke 04,2024,2025,36,2. Bundesliga
Dzenis Burnic,27,Bosnia-Herzegovina,Karlsruher SC,2023,2025,70,2. Bundesliga
Virgil Ghiță,27,Romania,Hannover 96,2025,2025,9,2. Bundesliga
Luka Lochoshvili,27,Georgia,1.FC Nuremberg,2025,2025,9,2. Bundesliga
Nikola Katic,29,Bosnia-Herzegovina,FC Schalke 04,2025,2025,9,2. Bundesliga
Ji-soo Kim,20,"Korea, South",1.FC K'lautern,2025,2025,9,2. Bundesliga
Kjell Wätjen,19,Germany,VfL Bochum,2025,2025,9,2. Bundesliga
Mika Haas,20,Germany,1.FC K'lautern,2024,2025,12,2. Bundesliga
Lukas Petkov,24,Bulgaria,SV Elversberg,2024,2025,39,2. Bundesliga
Cedric Itten,28,Switzerland,F. Düsseldorf,2025,2025,9,2. Bundesliga
Santiago Castañeda,20,United States,SC Paderborn,2024,2025,41,2. Bundesliga
Jonas Krumrey,21,Germany,Holstein Kiel,2025,2025,9,2. Bundesliga
Julian Eitschberger,21,Germany,Hertha BSC,2025,2025,9,2. Bundesliga
Max Marie,21,Germany,E. Braunschweig,2024,2025,27,2. Bundesliga
Felipe Sánchez,21,Argentina,FC Schalke 04,2024,2025,14,2. Bundesliga
Tjark Ernst,22,Germany,Hertha BSC,2023,2025,63,2. Bundesliga
Bambasé Conté,22,Germany,SV Elversberg,2025,2025,9,2. Bundesliga
Nahuel Noll,22,Germany,Hannover 96,2025,2025,9,2. Bundesliga
Johannes Schenk,22,Germany,Pr. Münster,2024,2025,42,2. Bundesliga
Roko Simic,22,Croatia,Karlsruher SC,2025,2025,9,2. Bundesliga
Fabio Di Michele Sanchez,22,Germany,E. Braunschweig,2024,2025,37,2. Bundesliga
Robert Wagner,22,Germany,Holstein Kiel,2025,2025,9,2. Bundesliga
Younes Ebnoutalib,22,Germany,SV Elversberg,2024,2025,13,2. Bundesliga
Felix Keidel,22,Germany,SV Elversberg,2025,2025,9,2. Bundesliga
Hayate Matsuda,22,Japan,Hannover 96,2025,2025,9,2. Bundesliga
Jonas Therkelsen,22,Norway,Holstein Kiel,2025,2025,9,2. Bundesliga
Mehmet Aydin,23,Türkiye,E. Braunschweig,2025,2025,9,2. Bundesliga
Sotiris Alexandropoulos,23,Greece,F. Düsseldorf,2025,2025,9,2. Bundesliga
Jomaine Consbruch,23,Germany,Greuther Fürth,2023,2025,53,2. Bundesliga
Laurin Curda,23,Germany,SC Paderborn,2023,2025,49,2. Bundesliga
Luca Bolay,23,Germany,Pr. Münster,2025,2025,9,2. Bundesliga
Fabio Gruber,23,Germany,1.FC Nuremberg,2024,2025,18,2. Bundesliga
Jano ter Horst,23,Germany,Pr. Münster,2024,2025,36,2. Bundesliga
Phil Harres,23,Germany,Holstein Kiel,2025,2025,9,2. Bundesliga
Erencan Yardımcı,23,Türkiye,E. Braunschweig,2025,2025,9,2. Bundesliga
Oliver Batista Meier,24,Germany,Pr. Münster,2025,2025,9,2. Bundesliga
Maximilian Großer,24,Germany,Arm. Bielefeld,2025,2025,9,2. Bundesliga
Anouar El Azzouzi,24,Morocco,F. Düsseldorf,2025,2025,9,2. Bundesliga
Jan Reichert,24,Germany,1.FC Nuremberg,2023,2025,42,2. Bundesliga
Hiroki Akiyama,24,Japan,Darmstadt 98,2025,2025,9,2. Bundesliga
Magnus Knudsen,24,Norway,Holstein Kiel,2025,2025,9,2. Bundesliga
Killian Corredor,24,France,Darmstadt 98,2024,2025,41,2. Bundesliga
Julian Krahl,25,Germany,1.FC K'lautern,2022,2025,72,2. Bundesliga
Nicolas Kristof,25,Austria,SV Elversberg,2023,2025,76,2. Bundesliga
Leon Schneider,25,Germany,Arm. Bielefeld,2025,2025,9,2. Bundesliga
Enzo Leopold,25,Germany,Hannover 96,2022,2025,95,2. Bundesliga
Andreas Müller,25,Germany,Karlsruher SC,2025,2025,9,2. Bundesliga
Nick Bätzner,25,Germany,SC Paderborn,2025,2025,9,2. Bundesliga
Jakob Lemmer,25,Germany,Dynamo Dresden,2025,2025,9,2. Bundesliga
David Zec,25,Slovenia,Holstein Kiel,2025,2025,9,2. Bundesliga
Lukasz Poreba,25,Poland,SV Elversberg,2025,2025,9,2. Bundesliga
Semih Sahin,25,Germany,1.FC K'lautern,2025,2025,9,2. Bundesliga
Filip Bilbija,25,Germany,SC Paderborn,2023,2025,69,2. Bundesliga
Jean Hugonet,25,France,1.FC Magdeburg,2023,2025,55,2. Bundesliga
Ron-Thorben Hoffmann,26,Germany,E. Braunschweig,2022,2025,54,2. Bundesliga
Levente Szabó,26,Hungary,E. Braunschweig,2024,2025,34,2. Bundesliga
Luca Sirch,26,Germany,1.FC K'lautern,2024,2025,36,2. Bundesliga
Christian Conteh,26,Germany,E. Braunschweig,2024,2025,23,2. Bundesliga
Fabian Reese,27,Germany,Hertha BSC,2023,2025,58,2. Bundesliga
Boris Tomiak,27,Germany,Hannover 96,2025,2025,9,2. Bundesliga
Paul Jaeckel,27,Germany,Pr. Münster,2025,2025,9,2. Bundesliga
Isac Lidberg,27,Sweden,Darmstadt 98,2024,2025,37,2. Bundesliga
Julian Justvan,27,Germany,1.FC Nuremberg,2024,2025,41,2. Bundesliga
Fabian Kunze,27,Germany,1.FC K'lautern,2025,2025,9,2. Bundesliga
Tom Zimmerschied,27,Germany,SV Elversberg,2024,2025,33,2. Bundesliga
Konrad Faber,27,Germany,Dynamo Dresden,2025,2025,9,2. Bundesliga
Jannik Rochelt,27,Germany,Hannover 96,2024,2025,36,2. Bundesliga
Joel Grodowski,27,Germany,Arm. Bielefeld,2025,2025,9,2. Bundesliga
Amara Condé,28,Germany,SV Elversberg,2025,2025,9,2. Bundesliga
Dominik Reimann,28,Germany,1.FC Magdeburg,2022,2025,107,2. Bundesliga
Florian Kastenmeier,28,Germany,F. Düsseldorf,2020,2025,171,2. Bundesliga
Hasan Kuruçay,28,Türkiye,FC Schalke 04,2025,2025,9,2. Bundesliga
Niklas Hauptmann,29,Germany,Dynamo Dresden,2016,2025,63,2. Bundesliga
Rico Preißinger,29,Germany,Pr. Münster,2024,2025,31,2. Bundesliga
Jannik Dehm,29,Germany,Greuther Fürth,2025,2025,9,2. Bundesliga
Maurice Neubauer,29,Germany,Hannover 96,2025,2025,9,2. Bundesliga
Marcus Mathisen,29,Denmark,1.FC Magdeburg,2024,2025,39,2. Bundesliga
Janik Bachmann,29,Germany,FC Schalke 04,2024,2025,34,2. Bundesliga
Lars Lokotsch,29,Germany,Pr. Münster,2025,2025,9,2. Bundesliga
Baris Atik,30,Germany,1.FC Magdeburg,2022,2025,94,2. Bundesliga
Jorrit Hendrix,30,Netherlands,Pr. Münster,2024,2025,41,2. Bundesliga
Maximilian Rohr,30,Germany,SV Elversberg,2024,2025,34,2. Bundesliga
Kenan Karaman,31,Türkiye,FC Schalke 04,2023,2025,67,2. Bundesliga
Mael Corboz,31,United States,Arm. Bielefeld,2025,2025,9,2. Bundesliga
Timo Horn,32,Germany,VfL Bochum,2025,2025,9,2. Bundesliga
Steven Skrzybski,32,Germany,Holstein Kiel,2021,2025,93,2. Bundesliga
Philipp Ziereis,32,Germany,Greuther Fürth,2025,2025,9,2. Bundesliga
Toni Leistner,35,Germany,Hertha BSC,2023,2025,60,2. Bundesliga
Stefan Kutschke,36,Germany,Dynamo Dresden,2016,2025,41,2. Bundesliga
Luis Engelns,18,Germany,SC Paderborn,2024,2025,20,2. Bundesliga
Mathias Olesen,24,Luxembourg,Greuther Fürth,2025,2025,8,2. Bundesliga
Florent Muslija,27,Kosovo,F. Düsseldorf,2025,2025,8,2. Bundesliga
Cajetan Lenz,19,Germany,VfL Bochum,2025,2025,8,2. Bundesliga
John Tolkin,23,United States,Holstein Kiel,2025,2025,8,2. Bundesliga
Naatan Skyttä,23,Finland,1.FC K'lautern,2025,2025,8,2. Bundesliga
Gerrit Holtmann,30,Philippines,VfL Bochum,2020,2025,38,2. Bundesliga
Kasper Davidsen,20,Denmark,Holstein Kiel,2025,2025,8,2. Bundesliga
Kofi Amoako,20,Germany,Dynamo Dresden,2025,2025,8,2. Bundesliga
Mattes Hansen,21,Germany,SC Paderborn,2023,2025,41,2. Bundesliga
Mika Baur,21,Germany,SC Paderborn,2024,2025,14,2. Bundesliga
Marten Winkler,22,Germany,Hertha BSC,2023,2025,58,2. Bundesliga
Christian Rasmussen,22,Denmark,F. Düsseldorf,2025,2025,8,2. Bundesliga
Tim Schreiber,23,Germany,Dynamo Dresden,2025,2025,8,2. Bundesliga
Lasse Rosenboom,23,Germany,Holstein Kiel,2023,2025,19,2. Bundesliga
Kenneth Schmidt,23,Germany,F. Düsseldorf,2025,2025,8,2. Bundesliga
Waniss Taïbi,23,France,Hannover 96,2025,2025,8,2. Bundesliga
Marcus Müller,23,Germany,Holstein Kiel,2025,2025,8,2. Bundesliga
Mathis Clairicia,23,France,VfL Bochum,2025,2025,8,2. Bundesliga
Faride Alidou,24,Germany,1.FC K'lautern,2024,2025,20,2. Bundesliga
Johan Gómez,24,United States,E. Braunschweig,2023,2025,69,2. Bundesliga
Julian Kania,24,Germany,Arm. Bielefeld,2025,2025,8,2. Bundesliga
Sascha Risch,25,Germany,Dynamo Dresden,2025,2025,8,2. Bundesliga
Dominik Kother,25,Germany,Dynamo Dresden,2025,2025,8,2. Bundesliga
Nils Fröling,25,Sweden,Dynamo Dresden,2025,2025,8,2. Bundesliga
Jonas Kersken,25,Germany,Arm. Bielefeld,2025,2025,8,2. Bundesliga
Daisuke Yokota,25,Japan,Hannover 96,2025,2025,8,2. Bundesliga
Luca Itter,26,Germany,Greuther Fürth,2020,2025,80,2. Bundesliga
Michaël Cuisance,26,France,Hertha BSC,2024,2025,40,2. Bundesliga
Calvin Brackelmann,26,Germany,SC Paderborn,2023,2025,43,2. Bundesliga
Bryan Lasme,26,France,FC Schalke 04,2023,2025,41,2. Bundesliga
Rayan Ghrieb,26,France,1.FC Magdeburg,2025,2025,8,2. Bundesliga
Marco Richter,27,Germany,Darmstadt 98,2025,2025,8,2. Bundesliga
Christoph Daferner,27,Germany,Dynamo Dresden,2021,2025,40,2. Bundesliga
Robin Heußer,27,Germany,E. Braunschweig,2025,2025,8,2. Bundesliga
Deyovaisio Zeefuik,27,Suriname,Hertha BSC,2023,2025,57,2. Bundesliga
Matej Maglica,27,Croatia,Darmstadt 98,2024,2025,26,2. Bundesliga
Sven Köhler,28,Germany,E. Braunschweig,2024,2025,39,2. Bundesliga
Lukas Boeder,28,Germany,Dynamo Dresden,2025,2025,8,2. Bundesliga
Marvin Mehlem,28,Germany,Arm. Bielefeld,2025,2025,8,2. Bundesliga
Sebastian Grönning,28,Denmark,Hertha BSC,2025,2025,8,2. Bundesliga
Alexander Nollenberger,28,Germany,1.FC Magdeburg,2023,2025,59,2. Bundesliga
Mickaël Biron,28,Martinique,1.FC Nuremberg,2025,2025,8,2. Bundesliga
Tim Oberdorf,29,Germany,F. Düsseldorf,2021,2025,109,2. Bundesliga
Marvin Schulz,30,Germany,Pr. Münster,2025,2025,8,2. Bundesliga
Maximilian Wittek,30,Germany,VfL Bochum,2025,2025,8,2. Bundesliga
Marlon Ritter,31,Germany,1.FC K'lautern,2022,2025,100,2. Bundesliga
Christopher Antwi-Adjei,31,Ghana,FC Schalke 04,2024,2025,28,2. Bundesliga
Philipp Hofmann,32,Germany,VfL Bochum,2025,2025,8,2. Bundesliga
Matthias Zimmermann,33,Germany,F. Düsseldorf,2020,2025,150,2. Bundesliga
Adriano Grimaldi,34,Germany,SC Paderborn,2023,2025,65,2. Bundesliga
Kennet Eichhorn,16,Germany,Hertha BSC,2025,2025,7,2. Bundesliga
Jón Dagur Thorsteinsson,26,Iceland,Hertha BSC,2024,2025,25,2. Bundesliga
Hendry Blank,21,Germany,Hannover 96,2025,2025,7,2. Bundesliga
Lubambo Musonda,30,Zambia,1.FC Magdeburg,2024,2025,22,2. Bundesliga
Husseyn Chakroun,20,Lebanon,Hannover 96,2024,2025,8,2. Bundesliga
Aaron Keller,21,Switzerland,Greuther Fürth,2025,2025,7,2. Bundesliga
Fabian Nürnberger,26,Bulgaria,Darmstadt 98,2024,2025,35,2. Bundesliga
Benjamin Boakye,20,Germany,Arm. Bielefeld,2025,2025,7,2. Bundesliga
Linus Gechter,21,Germany,Hertha BSC,2023,2025,44,2. Bundesliga
Mustapha Bundu,28,Sierra Leone,Hannover 96,2025,2025,7,2. Bundesliga
Louis Breunig,21,Germany,E. Braunschweig,2025,2025,7,2. Bundesliga
Mohamed Alì Zoma,21,Italy,1.FC Nuremberg,2025,2025,7,2. Bundesliga
Ime Okon,21,South Africa,Hannover 96,2025,2025,7,2. Bundesliga
Frederik Schmahl,22,Germany,SV Elversberg,2024,2025,37,2. Bundesliga
Marco John,23,Germany,Greuther Fürth,2022,2025,47,2. Bundesliga
Tjark Scheller,23,Germany,SC Paderborn,2024,2025,37,2. Bundesliga
Bartosz Bialek,23,Poland,Darmstadt 98,2025,2025,7,2. Bundesliga
Kevin Ehlers,24,Germany,E. Braunschweig,2024,2025,32,2. Bundesliga
Leon Robinson,24,Germany,1.FC K'lautern,2024,2025,26,2. Bundesliga
Kai Klefisch,25,Germany,Darmstadt 98,2024,2025,31,2. Bundesliga
Stefano Russo,25,Germany,Arm. Bielefeld,2025,2025,7,2. Bundesliga
Maxwell Gyamfi,25,Germany,1.FC K'lautern,2025,2025,7,2. Bundesliga
Aljaz Casar,25,Slovenia,Dynamo Dresden,2025,2025,7,2. Bundesliga
Sam Schreck,26,Germany,Arm. Bielefeld,2025,2025,7,2. Bundesliga
Jannis Heuer,26,Germany,Pr. Münster,2025,2025,7,2. Bundesliga
Steffen Tigges,27,Germany,SC Paderborn,2025,2025,7,2. Bundesliga
Christopher Lannert,27,Germany,Arm. Bielefeld,2025,2025,7,2. Bundesliga
Sebastian Klaas,27,Germany,SC Paderborn,2022,2025,63,2. Bundesliga
Lars Bünning,27,Germany,Dynamo Dresden,2025,2025,7,2. Bundesliga
Joel Felix,27,Denmark,Arm. Bielefeld,2025,2025,7,2. Bundesliga
Isaiah Young,27,United States,Arm. Bielefeld,2025,2025,7,2. Bundesliga
Leon Jensen,28,Germany,Hertha BSC,2025,2025,7,2. Bundesliga
Timo Becker,28,Germany,FC Schalke 04,2021,2025,26,2. Bundesliga
Marco Komenda,28,Germany,Holstein Kiel,2020,2025,62,2. Bundesliga
Philipp Hercher,29,Germany,1.FC Magdeburg,2024,2025,34,2. Bundesliga
Jan Elvedi,29,Switzerland,1.FC K'lautern,2023,2025,71,2. Bundesliga
Raphael Obermair,29,Philippines,SC Paderborn,2022,2025,102,2. Bundesliga
Ivan Prtajin,29,Croatia,1.FC K'lautern,2025,2025,7,2. Bundesliga
Vinko Sapina,30,Germany,Dynamo Dresden,2025,2025,7,2. Bundesliga
Philipp Förster,30,Germany,Karlsruher SC,2025,2025,7,2. Bundesliga
Carl Johansson,31,Sweden,Holstein Kiel,2023,2025,19,2. Bundesliga
Simon Scherder,32,Germany,Pr. Münster,2024,2025,25,2. Bundesliga
Kevin Vogt,34,Germany,VfL Bochum,2010,2025,44,2. Bundesliga
Sven Michel,35,Germany,SC Paderborn,2018,2025,102,2. Bundesliga
Francis Onyeka,18,Germany,VfL Bochum,2025,2025,6,2. Bundesliga
Nicholas Mickelson,26,Thailand,SV Elversberg,2025,2025,6,2. Bundesliga
Artem Stepanov,18,Ukraine,1.FC Nuremberg,2025,2025,6,2. Bundesliga
Rafael Pinto Pedrosa,18,Germany,Karlsruher SC,2024,2025,20,2. Bundesliga
Tim Janisch,20,Germany,1.FC Nuremberg,2024,2025,23,2. Bundesliga
Dariusz Stalmach,19,Poland,1.FC Magdeburg,2025,2025,6,2. Bundesliga
Mertcan Ayhan,19,Türkiye,FC Schalke 04,2025,2025,6,2. Bundesliga
Jarzinho Malanga,19,Germany,SV Elversberg,2025,2025,6,2. Bundesliga
Lucas Copado,21,Germany,SC Paderborn,2025,2025,6,2. Bundesliga
Jonas Oehmichen,21,Germany,Dynamo Dresden,2025,2025,6,2. Bundesliga
Felix Hagmann,21,Germany,Arm. Bielefeld,2025,2025,6,2. Bundesliga
Marius Wörl,21,Germany,Arm. Bielefeld,2025,2025,6,2. Bundesliga
Niklas Niehoff,21,Germany,Holstein Kiel,2023,2025,10,2. Bundesliga
Stefano Marino,21,Germany,SC Paderborn,2025,2025,6,2. Bundesliga
Lasse Günther,22,Germany,SV Elversberg,2025,2025,6,2. Bundesliga
Danny Schmidt,22,Germany,F. Düsseldorf,2024,2025,31,2. Bundesliga
Maximilian Dietz,23,United States,Greuther Fürth,2022,2025,67,2. Bundesliga
Adrián Kaprálik,23,Slovakia,Holstein Kiel,2025,2025,6,2. Bundesliga
Falko Michel,24,Germany,1.FC Magdeburg,2024,2025,29,2. Bundesliga
Finn Becker,25,Germany,1.FC Nuremberg,2025,2025,6,2. Bundesliga
Jason Ceka,25,Germany,SV Elversberg,2025,2025,6,2. Bundesliga
Lukas Pinckert,25,Germany,SV Elversberg,2023,2025,59,2. Bundesliga
Brynjar Ingi Bjarnason,25,Iceland,Greuther Fürth,2025,2025,6,2. Bundesliga
Paul Joly,25,France,1.FC K'lautern,2025,2025,6,2. Bundesliga
Luca Herrmann,26,Germany,Dynamo Dresden,2021,2025,16,2. Bundesliga
Lino Tempelmann,26,Germany,E. Braunschweig,2025,2025,6,2. Bundesliga
Richmond Tachie,26,Germany,1.FC K'lautern,2023,2025,57,2. Bundesliga
Silas Gnaka,26,Cote d'Ivoire,1.FC Magdeburg,2022,2025,103,2. Bundesliga
Alexander Ahl-Holmström,26,Sweden,1.FC Magdeburg,2024,2025,14,2. Bundesliga
Sergio López,26,Spain,Darmstadt 98,2024,2025,37,2. Bundesliga
Etienne Amenyido,27,Togo,Pr. Münster,2024,2025,29,2. Bundesliga
Felix Passlack,27,Germany,VfL Bochum,2025,2025,6,2. Bundesliga
Felix Götze,27,Germany,SC Paderborn,2024,2025,37,2. Bundesliga
Dawid Kownacki,28,Poland,Hertha BSC,2025,2025,6,2. Bundesliga
Noah Loosli,28,Switzerland,VfL Bochum,2025,2025,6,2. Bundesliga
Carlo Sickinger,28,Germany,SV Elversberg,2023,2025,63,2. Bundesliga
Emmanuel Iyoha,28,Germany,F. Düsseldorf,2015,2025,126,2. Bundesliga
Benedikt Pichler,28,Austria,Hannover 96,2025,2025,6,2. Bundesliga
Yassine Bouchama,28,Germany,Pr. Münster,2024,2025,20,2. Bundesliga
Ibrahim Sissoko,29,Mali,VfL Bochum,2025,2025,6,2. Bundesliga
Jan Gyamerah,30,Ghana,SV Elversberg,2025,2025,6,2. Bundesliga
Moritz Heyer,30,Germany,F. Düsseldorf,2025,2025,6,2. Bundesliga
Tobias Müller,31,Germany,1.FC Magdeburg,2018,2025,50,2. Bundesliga
Luca Schnellbacher,31,Germany,SV Elversberg,2023,2025,65,2. Bundesliga
Marcel Franke,32,Germany,Karlsruher SC,2022,2025,97,2. Bundesliga
Sebastian Polter,34,Germany,E. Braunschweig,2025,2025,6,2. Bundesliga
Sebastian Jung,35,Germany,Karlsruher SC,2020,2025,105,2. Bundesliga
Max Geschwill,24,Germany,Holstein Kiel,2025,2025,6,2. Bundesliga
Adam Markhiev,23,Finland,1.FC Nuremberg,2025,2025,5,2. Bundesliga
Claudio Kammerknecht,26,Sri Lanka,Dynamo Dresden,2025,2025,5,2. Bundesliga
Mats Pannewig,20,Germany,VfL Bochum,2025,2025,5,2. Bundesliga
Andi Hoti,22,Kosovo,1.FC Magdeburg,2023,2025,29,2. Bundesliga
Oscar Vilhelmsson,22,Sweden,Pr. Münster,2025,2025,5,2. Bundesliga
Julian Hettwer,22,Germany,F. Düsseldorf,2025,2025,5,2. Bundesliga
Noah König,22,Germany,Greuther Fürth,2025,2025,5,2. Bundesliga
Omar Sillah,22,Germany,Greuther Fürth,2025,2025,5,2. Bundesliga
Pape Demba Diop,22,Senegal,1.FC Nuremberg,2025,2025,5,2. Bundesliga
Tim Breithaupt,23,Germany,F. Düsseldorf,2025,2025,5,2. Bundesliga
Monju Momuluh,23,Germany,Arm. Bielefeld,2025,2025,5,2. Bundesliga
Christian Gomis,25,Senegal,FC Schalke 04,2025,2025,5,2. Bundesliga
Jesper Daland,25,Norway,F. Düsseldorf,2025,2025,5,2. Bundesliga
Semir Telalovic,25,Germany,1.FC Nuremberg,2025,2025,5,2. Bundesliga
Maximilian Breunig,25,Germany,1.FC Magdeburg,2025,2025,5,2. Bundesliga
Vincent Ocansey,25,Germany,Arm. Bielefeld,2025,2025,5,2. Bundesliga
Romario Rösch,26,Germany,VfL Bochum,2025,2025,5,2. Bundesliga
Zan Celar,26,Slovenia,F. Düsseldorf,2025,2025,5,2. Bundesliga
Afeez Aremu,26,Nigeria,1.FC K'lautern,2024,2025,17,2. Bundesliga
Philipp Strompf,27,Germany,VfL Bochum,2025,2025,5,2. Bundesliga
Joshua Mees,29,Germany,Pr. Münster,2024,2025,33,2. Bundesliga
Leon Bell Bell,29,Cameroon,E. Braunschweig,2024,2025,29,2. Bundesliga
Charalambos Makridis,29,Germany,Pr. Münster,2024,2025,37,2. Bundesliga
Florian Le Joncour,30,France,SV Elversberg,2023,2025,36,2. Bundesliga
Fabio Kaufmann,33,Germany,E. Braunschweig,2020,2025,133,2. Bundesliga
Mikkel Kirkeskov,34,Denmark,Pr. Münster,2024,2025,34,2. Bundesliga
Fabian Holland,35,Germany,Darmstadt 98,2014,2025,218,2. Bundesliga
Stefan Schwab,35,Austria,Holstein Kiel,2025,2025,5,2. Bundesliga
Florian Flick,25,Germany,1.FC Nuremberg,2022,2025,69,2. Bundesliga
Jean-Paul Boëtius,31,Suriname,Darmstadt 98,2024,2025,16,2. Bundesliga
Luka Hyryläinen,21,Finland,1.FC Magdeburg,2025,2025,4,2. Bundesliga
Tim Drexler,20,Germany,1.FC Nuremberg,2024,2025,18,2. Bundesliga
Lukas Reich,19,Germany,Greuther Fürth,2025,2025,4,2. Bundesliga
Julian Pauli,20,Germany,Dynamo Dresden,2025,2025,4,2. Bundesliga
Zidan Sertdemir,20,Denmark,Pr. Münster,2025,2025,4,2. Bundesliga
Emil Højlund,20,Denmark,FC Schalke 04,2024,2025,14,2. Bundesliga
Tony Menzel,20,Germany,Dynamo Dresden,2025,2025,4,2. Bundesliga
Ruben Müller,20,Germany,SC Paderborn,2025,2025,4,2. Bundesliga
Reno Münz,20,Germany,Greuther Fürth,2024,2025,24,2. Bundesliga
Tim Rossmann,21,Germany,F. Düsseldorf,2024,2025,21,2. Bundesliga
Shio Fukuda,21,Japan,Karlsruher SC,2025,2025,4,2. Bundesliga
Sidi Sané,22,Germany,E. Braunschweig,2023,2025,14,2. Bundesliga
Franz Roggow,23,Germany,Hannover 96,2025,2025,4,2. Bundesliga
Marko Ivezic,23,Serbia,Holstein Kiel,2023,2025,33,2. Bundesliga
Shinta Appelkamp,24,Germany,F. Düsseldorf,2020,2025,136,2. Bundesliga
Malik Batmaz,25,Germany,Pr. Münster,2024,2025,16,2. Bundesliga
Leon Klassen,25,Russia,Darmstadt 98,2025,2025,4,2. Bundesliga
Lukas Frenkert,25,Germany,E. Braunschweig,2025,2025,4,2. Bundesliga
Erhan Masovic,26,Serbia,VfL Bochum,2020,2025,12,2. Bundesliga
Luca Schuler,26,Germany,Hertha BSC,2024,2025,24,2. Bundesliga
Henri Koudossou,26,Germany,1.FC Nuremberg,2025,2025,4,2. Bundesliga
Marcel Hoffmeier,26,Germany,SC Paderborn,2022,2025,89,2. Bundesliga
Dickson Abiama,26,Nigeria,1.FC K'lautern,2024,2025,9,2. Bundesliga
Tim Handwerker,27,Germany,Arm. Bielefeld,2025,2025,4,2. Bundesliga
Niklas Kolbe,28,Germany,Hertha BSC,2025,2025,4,2. Bundesliga
Marco Meyerhöfer,29,Germany,Pr. Münster,2025,2025,4,2. Bundesliga
Noah Sarenren Bazee,29,Germany,Arm. Bielefeld,2025,2025,4,2. Bundesliga
Ado Onaiwu,29,Japan,1.FC Magdeburg,2025,2025,4,2. Bundesliga
Boris Mamuzah Lum,18,Germany,Hertha BSC,2024,2025,6,2. Bundesliga
Mahir Emreli,28,Azerbaijan,1.FC K'lautern,2025,2025,3,2. Bundesliga
Kacper Koscierski,18,Germany,VfL Bochum,2025,2025,3,2. Bundesliga
Otto Stange,18,Germany,SV Elversberg,2025,2025,3,2. Bundesliga
Eldin Dzogovic,22,Luxembourg,1.FC Magdeburg,2022,2025,5,2. Bundesliga
Farid Alfa-Ruprecht,19,Germany,VfL Bochum,2025,2025,3,2. Bundesliga
Louey Ben Farhat,19,Tunisia,Karlsruher SC,2023,2025,16,2. Bundesliga
