player_name,age,nationality,team_name,start_year,end_year,appearances,league_name
Kristian Hlynsson,21,Iceland,Twente FC,2025,2025,9,Eredivisie
Oscar Gloukh,21,Israel,Ajax,2025,2025,9,Eredivisie
Ismael Saibari,24,Morocco,PSV,2020,2025,75,Eredivisie
Ryan Thomas,30,New Zealand,PEC Zwolle,2013,2025,156,Eredivisie
Yarek Gasiorowski,20,Spain,PSV,2025,2025,9,Eredivisie
Thom van Bergen,21,Netherlands,FC Groningen,2022,2025,55,Eredivisie
Tyrese Noslin,23,Curacao,Telstar,2025,2025,9,Eredivisie
Dean James,25,Indonesia,Go Ahead Eagles,2023,2025,39,Eredivisie
Matej Kovar,25,Czech Republic,PSV,2025,2025,9,Eredivisie
Sherel Floranus,27,Curacao,PEC Zwolle,2025,2025,9,Eredivisie
Ayase Ueda,27,Japan,Feyenoord,2023,2025,56,Eredivisie
Mats Rots,19,Netherlands,Twente FC,2023,2025,25,Eredivisie
Thijmen Blokzijl,20,Netherlands,FC Groningen,2022,2025,52,Eredivisie
Yvandro Borges Sanches,21,Luxembourg,Heracles Almelo,2025,2025,9,Eredivisie
Wouter Goes,21,Netherlands,AZ Alkmaar,2022,2025,58,Eredivisie
Jorg Schreuders,21,Netherlands,FC Groningen,2022,2025,46,Eredivisie
Souffian El Karouani,25,Morocco,Utrecht,2023,2025,72,Eredivisie
Virgil Misidjan,32,Suriname,NEC Nijmegen,2025,2025,9,Eredivisie
Juho Talvitie,20,Finland,NAC Breda,2025,2025,9,Eredivisie
Marvin Young,20,Netherlands,Sparta R.,2024,2025,35,Eredivisie
Gjivai Zechiël,21,Netherlands,Utrecht,2025,2025,9,Eredivisie
Vitezslav Jaros,24,Czech Republic,Ajax,2025,2025,9,Eredivisie
Ozan Kökcü,27,Azerbaijan,FC Volendam,2025,2025,9,Eredivisie
Ramiz Zerrouki,27,Algeria,Twente FC,2020,2025,104,Eredivisie
Jerdy Schouten,28,Netherlands,PSV,2023,2025,56,Eredivisie
Adrian Blake,20,England,Utrecht,2023,2025,31,Eredivisie
Cherrion Valerius,20,Curacao,NAC Breda,2024,2025,24,Eredivisie
Nordin Bukala,20,Netherlands,FC Volendam,2025,2025,9,Eredivisie
Aurelio Oehlers,21,Netherlands,FC Volendam,2025,2025,9,Eredivisie
David van der Werff,21,Netherlands,FC Groningen,2024,2025,11,Eredivisie
Nils Rossen,21,Netherlands,Telstar,2025,2025,9,Eredivisie
Olivier Aertssen,21,Netherlands,PEC Zwolle,2024,2025,29,Eredivisie
Sami Ouaissa,21,Netherlands,NEC Nijmegen,2024,2025,42,Eredivisie
Isak Jensen,21,Denmark,AZ Alkmaar,2025,2025,9,Eredivisie
Philip Brittijn,21,Netherlands,Fortuna Sittard,2025,2025,9,Eredivisie
Alonzo Engwanda,22,Belgium,Utrecht,2024,2025,30,Eredivisie
Ryan Flamingo,22,Netherlands,PSV,2024,2025,43,Eredivisie
Luciano Valente,22,Netherlands,Feyenoord,2025,2025,9,Eredivisie
Casper Widell,22,Sweden,Excelsior,2023,2025,39,Eredivisie
Anselmo García MacNulty,22,Ireland,PEC Zwolle,2023,2025,74,Eredivisie
Miguel Rodríguez,22,Spain,Utrecht,2024,2025,31,Eredivisie
Mohamed Nassoh,22,Morocco,NAC Breda,2025,2025,9,Eredivisie
Tika de Jonge,22,Netherlands,FC Groningen,2024,2025,30,Eredivisie
Milan Smit,22,Netherlands,Go Ahead Eagles,2024,2025,31,Eredivisie
Gyan de Regt,22,Netherlands,Excelsior,2025,2025,9,Eredivisie
Kayne van Oevelen,22,Netherlands,FC Volendam,2023,2025,10,Eredivisie
Stije Resink,22,Netherlands,FC Groningen,2025,2025,9,Eredivisie
Milan Zonneveld,22,Netherlands,Telstar,2025,2025,9,Eredivisie
Younes Taha,22,Morocco,FC Groningen,2025,2025,9,Eredivisie
Marcus Linday,22,Sweden,Heerenveen,2024,2025,24,Eredivisie
Kodai Sano,22,Japan,NEC Nijmegen,2023,2025,58,Eredivisie
Kenneth Taylor,23,Netherlands,Ajax,2020,2025,124,Eredivisie
Dirk Proper,23,Netherlands,NEC Nijmegen,2021,2025,116,Eredivisie
Yannick Leliendal,23,Suriname,FC Volendam,2025,2025,9,Eredivisie
Jasper Dahlhaus,23,Netherlands,Fortuna Sittard,2024,2025,40,Eredivisie
Denso Kasius,23,Netherlands,AZ Alkmaar,2023,2025,55,Eredivisie
Rick Meissen,23,Netherlands,Excelsior,2025,2025,9,Eredivisie
Ryan Fosso,23,Switzerland,Fortuna Sittard,2024,2025,39,Eredivisie
Vaclav Sejk,23,Czech Republic,Heerenveen,2025,2025,9,Eredivisie
Maxence Rivera,23,France,Heerenveen,2025,2025,9,Eredivisie
Thomas van den Belt,24,Netherlands,Twente FC,2025,2025,9,Eredivisie
Mathis Suray,24,Belgium,Go Ahead Eagles,2024,2025,39,Eredivisie
Alexandre Penetra,24,Portugal,AZ Alkmaar,2023,2025,65,Eredivisie
Ivan Mesik,24,Slovakia,Heracles Almelo,2024,2025,42,Eredivisie
Kaj de Rooij,24,Netherlands,PEC Zwolle,2023,2025,35,Eredivisie
Jacob Trenskow,24,Denmark,Heerenveen,2024,2025,34,Eredivisie
Bart van Rooij,24,Netherlands,Twente FC,2025,2025,9,Eredivisie
Guus Offerhaus,24,Netherlands,Telstar,2025,2025,9,Eredivisie
Daan Rots,24,Netherlands,Twente FC,2020,2025,134,Eredivisie
Patrick Brouwer,24,Netherlands,Telstar,2025,2025,9,Eredivisie
Derensili Sanches Fernandes,24,Netherlands,Excelsior,2023,2025,39,Eredivisie
Vasilios Zagaritis,24,Greece,Heerenveen,2025,2025,9,Eredivisie
Soufiane Hetli,24,Netherlands,Telstar,2025,2025,9,Eredivisie
Peer Koopmeiners,25,Netherlands,AZ Alkmaar,2021,2025,71,Eredivisie
Evert Linthorst,25,Netherlands,Go Ahead Eagles,2021,2025,98,Eredivisie
Thijs Oosting,25,Netherlands,PEC Zwolle,2025,2025,9,Eredivisie
Kamal Sowah,25,Ghana,NAC Breda,2024,2025,21,Eredivisie
Sven Mijnans,25,Netherlands,AZ Alkmaar,2023,2025,67,Eredivisie
Gonzalo Crettaz,25,Spain,NEC Nijmegen,2025,2025,9,Eredivisie
Adam Carlén,25,Sweden,Excelsior,2025,2025,9,Eredivisie
Dylan Vente,26,Suriname,Heerenveen,2025,2025,9,Eredivisie
Melle Meulensteen,26,Netherlands,Go Ahead Eagles,2025,2025,9,Eredivisie
Jari De Busser,26,Belgium,Go Ahead Eagles,2024,2025,25,Eredivisie
Boy Kemper,26,Netherlands,NAC Breda,2024,2025,38,Eredivisie
Koen Kostons,26,Netherlands,PEC Zwolle,2025,2025,9,Eredivisie
Daniel Bielica,26,Poland,NAC Breda,2024,2025,41,Eredivisie
Simon Graves,26,Denmark,PEC Zwolle,2024,2025,36,Eredivisie
Luka Kulenovic,26,Bosnia-Herzegovina,Heracles Almelo,2024,2025,33,Eredivisie
Siebe Horemans,27,Belgium,Utrecht,2024,2025,38,Eredivisie
Dimitrios Limnios,27,Greece,Fortuna Sittard,2025,2025,9,Eredivisie
Guus Til,27,Netherlands,PSV,2022,2025,101,Eredivisie
Arno Verschueren,28,Belgium,Twente FC,2025,2025,9,Eredivisie
Tobias Lauritsen,28,Norway,Sparta R.,2022,2025,107,Eredivisie
Joël Drommel,28,Netherlands,Sparta R.,2025,2025,9,Eredivisie
Mats Deijl,28,Netherlands,Go Ahead Eagles,2021,2025,139,Eredivisie
Ilias Bronkhorst,28,Netherlands,Excelsior,2025,2025,9,Eredivisie
Timon Wellenreuther,29,Germany,Feyenoord,2022,2025,66,Eredivisie
Damon Mirani,29,Netherlands,Heracles Almelo,2024,2025,43,Eredivisie
Joris Kramer,29,Netherlands,Go Ahead Eagles,2021,2025,99,Eredivisie
Kristoffer Peterson,30,Sweden,Fortuna Sittard,2023,2025,57,Eredivisie
Jeff Hardeveld,30,Netherlands,Telstar,2025,2025,9,Eredivisie
Ronald Koeman Jr.,30,Netherlands,Telstar,2025,2025,9,Eredivisie
Dylan Mertens,30,Netherlands,Telstar,2025,2025,9,Eredivisie
Joris van Overeem,31,Netherlands,Heerenveen,2025,2025,9,Eredivisie
Mattijs Branderhorst,31,Netherlands,Fortuna Sittard,2024,2025,37,Eredivisie
Iván Márquez,31,Spain,Fortuna Sittard,2025,2025,9,Eredivisie
Davy Klaassen,32,Netherlands,Ajax,2011,2025,261,Eredivisie
Robin Pröpper,32,Netherlands,Twente FC,2021,2025,104,Eredivisie
Gerrit Nauber,33,Germany,Go Ahead Eagles,2021,2025,112,Eredivisie
Brandley Kuwas,33,Curacao,FC Volendam,2025,2025,9,Eredivisie
Marvin Peersman,34,Belgium,FC Groningen,2024,2025,35,Eredivisie
Henk Veerman,34,Netherlands,FC Volendam,2022,2025,38,Eredivisie
Lars Unnerstall,35,Germany,Twente FC,2021,2025,137,Eredivisie
Ricky van Wolfswinkel,36,Netherlands,Twente FC,2021,2025,133,Eredivisie
Jens Toornstra,36,Netherlands,Sparta R.,2025,2025,9,Eredivisie
Robert Mühren,36,Netherlands,FC Volendam,2022,2025,60,Eredivisie
Leo Sauer,19,Slovakia,Feyenoord,2023,2025,21,Eredivisie
Jordan Bos,22,Australia,Feyenoord,2025,2025,8,Eredivisie
Max Balard,24,Australia,NAC Breda,2024,2025,41,Eredivisie
Richonell Margaret,25,Suriname,Go Ahead Eagles,2025,2025,8,Eredivisie
Wout Weghorst,33,Netherlands,Ajax,2024,2025,32,Eredivisie
Ivan Perišić,36,Croatia,PSV,2024,2025,35,Eredivisie
Anis Hadj Moussa,23,Algeria,Feyenoord,2024,2025,38,Eredivisie
Justin Lonwijk,25,Suriname,Fortuna Sittard,2023,2025,23,Eredivisie
Koki Ogawa,28,Japan,NEC Nijmegen,2023,2025,63,Eredivisie
Tsuyoshi Watanabe,28,Japan,Feyenoord,2025,2025,8,Eredivisie
Ajdin Hrustic,29,Australia,Heracles Almelo,2023,2025,22,Eredivisie
Kees Smit,19,Netherlands,AZ Alkmaar,2023,2025,27,Eredivisie
Rome Jayden Owusu-Oduro,21,Netherlands,AZ Alkmaar,2023,2025,40,Eredivisie
Oliver Braude,21,Norway,Heerenveen,2023,2025,69,Eredivisie
Sergiño Dest,24,United States,PSV,2023,2025,40,Eredivisie
Tjaronn Chery,37,Suriname,NEC Nijmegen,2023,2025,22,Eredivisie
Givairo Read,19,Netherlands,Feyenoord,2024,2025,34,Eredivisie
Tom de Graaff,20,Netherlands,PEC Zwolle,2025,2025,8,Eredivisie
Sem Steijn,23,Netherlands,Feyenoord,2025,2025,8,Eredivisie
Sayfallah Ltaief,25,Tunisia,Sparta R.,2025,2025,8,Eredivisie
Teo Quintero,26,Venezuela,Sparta R.,2024,2025,20,Eredivisie
Luka Tunjic,19,Croatia,Fortuna Sittard,2024,2025,20,Eredivisie
Ayoub Oufkir,19,Netherlands,Sparta R.,2024,2025,14,Eredivisie
Robin van Cruijsen,19,Netherlands,FC Volendam,2025,2025,8,Eredivisie
Jakob Breum,21,Denmark,Go Ahead Eagles,2023,2025,66,Eredivisie
Youri Baas,22,Netherlands,Ajax,2022,2025,37,Eredivisie
Rio Hillen,22,Netherlands,NAC Breda,2025,2025,8,Eredivisie
Max Bruns,22,Netherlands,Twente FC,2020,2025,56,Eredivisie
Brayann Pereira,22,France,NEC Nijmegen,2023,2025,54,Eredivisie
Raúl Moro,22,Spain,Ajax,2025,2025,8,Eredivisie
Mexx Meerdink,22,Netherlands,AZ Alkmaar,2022,2025,50,Eredivisie
Devon Koswal,22,Suriname,Telstar,2025,2025,8,Eredivisie
Tristan van Gilst,22,Netherlands,Heracles Almelo,2025,2025,8,Eredivisie
Xavier Mbuyamba,23,Netherlands,FC Volendam,2022,2025,45,Eredivisie
Joshua Kitolano,24,Norway,Sparta R.,2022,2025,93,Eredivisie
Jan Zamburek,24,Czech Republic,Heracles Almelo,2024,2025,28,Eredivisie
Bryan Limbombe,24,Belgium,Heracles Almelo,2023,2025,53,Eredivisie
Dylan Mbayo,24,Belgium,PEC Zwolle,2024,2025,42,Eredivisie
Taylor Booth,24,United States,Twente FC,2025,2025,8,Eredivisie
Arthur Zagré,24,France,Excelsior,2023,2025,36,Eredivisie
Makan Aïko,24,France,Fortuna Sittard,2024,2025,30,Eredivisie
Shawn Adewoye,25,Belgium,Fortuna Sittard,2024,2025,32,Eredivisie
Sydney van Hooijdonk,25,Netherlands,NAC Breda,2018,2025,37,Eredivisie
Fabian de Keijzer,25,Netherlands,Heracles Almelo,2024,2025,42,Eredivisie
Ibrahim Sadiq,25,Ghana,AZ Alkmaar,2023,2025,43,Eredivisie
Anel Ahmedhodzic,26,Bosnia-Herzegovina,Feyenoord,2025,2025,8,Eredivisie
Joey Veerman,26,Netherlands,PSV,2021,2025,130,Eredivisie
David Min,26,Netherlands,Utrecht,2024,2025,35,Eredivisie
Mees de Wit,27,Netherlands,AZ Alkmaar,2022,2025,54,Eredivisie
Luuk Brouwers,27,Netherlands,Heerenveen,2023,2025,58,Eredivisie
Boyd Lucassen,27,Netherlands,NAC Breda,2024,2025,26,Eredivisie
Sam Kersten,27,Netherlands,Heerenveen,2024,2025,38,Eredivisie
Bart Nieuwkoop,29,Netherlands,Feyenoord,2015,2025,99,Eredivisie
Pelle Clement,29,Netherlands,Sparta R.,2023,2025,69,Eredivisie
Clint Leemans,30,Netherlands,NAC Breda,2024,2025,35,Eredivisie
Vasilios Barkas,31,Greece,Utrecht,2022,2025,100,Eredivisie
Bruno Martins Indi,33,Netherlands,Sparta R.,2025,2025,8,Eredivisie
Steven Berghuis,33,Netherlands,Ajax,2021,2025,116,Eredivisie
Thomas Bruns,33,Netherlands,Heracles Almelo,2010,2025,229,Eredivisie
Paul Gladon,33,Netherlands,Fortuna Sittard,2021,2025,48,Eredivisie
Mike van Duinen,33,Netherlands,Excelsior,2016,2025,94,Eredivisie
Mike van der Hoorn,33,Netherlands,Utrecht,2010,2025,160,Eredivisie
Lewis Holtby,35,Germany,NAC Breda,2025,2025,8,Eredivisie
Bryan Linssen,35,Netherlands,NEC Nijmegen,2024,2025,23,Eredivisie
Nick Viergever,36,Netherlands,Utrecht,2022,2025,85,Eredivisie
Joel Ideho,22,Netherlands,Sparta R.,2024,2025,12,Eredivisie
Mitchell van Bergen,26,Netherlands,Twente FC,2023,2025,58,Eredivisie
Matej Sin,21,Czech Republic,AZ Alkmaar,2025,2025,7,Eredivisie
Shurandy Sambo,24,Curacao,Sparta R.,2022,2025,37,Eredivisie
Sébastien Haller,31,Cote d'Ivoire,Utrecht,2014,2025,105,Eredivisie
Jamiro Monteiro,31,Cape Verde,PEC Zwolle,2024,2025,35,Eredivisie
Jorthy Mokio,17,Belgium,Ajax,2024,2025,18,Eredivisie
Ro-Zangelo Daal,21,Netherlands,AZ Alkmaar,2024,2025,10,Eredivisie
Irakli Yegoian,21,Georgia,Excelsior,2025,2025,7,Eredivisie
Başar Önal,21,Türkiye,NEC Nijmegen,2024,2025,40,Eredivisie
Oussama Targhalline,23,Morocco,Feyenoord,2024,2025,13,Eredivisie
Quinten Timber,24,Netherlands,Feyenoord,2022,2025,80,Eredivisie
Josip Sutalo,25,Croatia,Ajax,2023,2025,59,Eredivisie
Mawouna Amevor,33,Togo,FC Volendam,2025,2025,7,Eredivisie
Precious Ugwu,19,Netherlands,FC Volendam,2025,2025,7,Eredivisie
Mika Godts,20,Belgium,Ajax,2022,2025,52,Eredivisie
Mimeirhel Benita,21,Netherlands,Heracles Almelo,2024,2025,36,Eredivisie
Raul Paula,21,Germany,NAC Breda,2024,2025,25,Eredivisie
Jochem Ritmeester van de Kamp,21,Netherlands,Telstar,2025,2025,7,Eredivisie
Tyrique Mercera,21,Curacao,FC Groningen,2025,2025,7,Eredivisie
Sondre Ørjasæter,21,Norway,Twente FC,2025,2025,7,Eredivisie
Szymon Wlodarczyk,22,Poland,Excelsior,2025,2025,7,Eredivisie
Gibson Yah,22,Netherlands,FC Volendam,2025,2025,7,Eredivisie
Ringo Meerveld,22,Netherlands,Heerenveen,2025,2025,7,Eredivisie
Anton Gaaei,22,Denmark,Ajax,2023,2025,57,Eredivisie
Mohamed Ihattaren,23,Morocco,Fortuna Sittard,2025,2025,7,Eredivisie
Noah Naujoks,23,Netherlands,Excelsior,2023,2025,30,Eredivisie
Sem Scheperman,23,Netherlands,Heracles Almelo,2021,2025,53,Eredivisie
Can Bozdogan,24,Germany,Utrecht,2022,2025,71,Eredivisie
Owen Wijndal,25,Netherlands,Ajax,2022,2025,39,Eredivisie
Youssef El Kachati,25,Morocco,NEC Nijmegen,2025,2025,7,Eredivisie
Oliver Edvardsen,26,Norway,Ajax,2025,2025,7,Eredivisie
Derry Murkin,26,England,Utrecht,2025,2025,7,Eredivisie
Jizz Hornkamp,27,Netherlands,Heracles Almelo,2023,2025,50,Eredivisie
Marco Rente,28,Germany,FC Groningen,2024,2025,37,Eredivisie
Finn Stokkers,29,Netherlands,Go Ahead Eagles,2022,2025,64,Eredivisie
Stijn van Gassel,29,Netherlands,Excelsior,2022,2025,75,Eredivisie
Mats Seuntjens,33,Netherlands,FC Groningen,2024,2025,20,Eredivisie
Jordy Clasie,34,Netherlands,AZ Alkmaar,2019,2025,147,Eredivisie
Patrick van Aanholt,35,Netherlands,Sparta R.,2024,2025,28,Eredivisie
Ivo Pinto,35,Portugal,Fortuna Sittard,2021,2025,121,Eredivisie
Dies Janse,19,Netherlands,Ajax,2024,2025,12,Eredivisie
Nick Verschuren,20,Netherlands,Ajax,2025,2025,7,Eredivisie
Esmir Bajraktarevic,20,Bosnia-Herzegovina,PSV,2024,2025,10,Eredivisie
Etienne Vaessen,30,Suriname,FC Groningen,2024,2025,38,Eredivisie
Dion Malone,36,Suriname,Telstar,2025,2025,6,Eredivisie
Jan Faberski,19,Poland,PEC Zwolle,2025,2025,6,Eredivisie
Deron Payne,23,Netherlands,FC Volendam,2022,2025,24,Eredivisie
Djevencio van der Kust,24,Suriname,Heracles Almelo,2025,2025,6,Eredivisie
Hristiyan Petrov,23,Bulgaria,Heerenveen,2024,2025,12,Eredivisie
Yassir Salah Rahmouni,19,Netherlands,Go Ahead Eagles,2025,2025,6,Eredivisie
Lequincio Zeefuik,20,Netherlands,AZ Alkmaar,2024,2025,9,Eredivisie
Sebastiaan Hagedoorn,20,Netherlands,Telstar,2025,2025,6,Eredivisie
Shola Shoretire,21,England,PEC Zwolle,2025,2025,6,Eredivisie
Aske Adelgaard,21,Denmark,Go Ahead Eagles,2024,2025,28,Eredivisie
Ruben van Bommel,21,Netherlands,PSV,2025,2025,6,Eredivisie
Naci Ünüvar,22,Türkiye,Twente FC,2023,2025,36,Eredivisie
Kian Fitz-Jim,22,Netherlands,Ajax,2022,2025,47,Eredivisie
Ricardo Pepi,22,United States,PSV,2023,2025,51,Eredivisie
Weslley Patati,22,Brazil,AZ Alkmaar,2025,2025,6,Eredivisie
Couhaib Driouech,23,Morocco,PSV,2024,2025,21,Eredivisie
Leo Greiml,24,Austria,NAC Breda,2024,2025,35,Eredivisie
Jannes Wieckhoff,25,Germany,Heracles Almelo,2023,2025,45,Eredivisie
Lucas Rosa,25,Brazil,Ajax,2024,2025,11,Eredivisie
Mauro Júnior,26,Brazil,PSV,2017,2025,118,Eredivisie
Nökkvi Thórisson,26,Iceland,Sparta R.,2024,2025,18,Eredivisie
Tyrone Owusu,26,Netherlands,Telstar,2025,2025,6,Eredivisie
Kaj Sierhuis,27,Netherlands,Fortuna Sittard,2023,2025,48,Eredivisie
Houboulang Mendes,27,Guinea-Bissau,Fortuna Sittard,2025,2025,6,Eredivisie
Gijs Smal,28,Netherlands,Feyenoord,2024,2025,31,Eredivisie
Kay Tejan,28,Netherlands,Telstar,2025,2025,6,Eredivisie
Victor Edvardsen,29,Sweden,Go Ahead Eagles,2023,2025,72,Eredivisie
Vito van Crooij,29,Netherlands,NEC Nijmegen,2024,2025,31,Eredivisie
Mario Engels,32,Germany,Heracles Almelo,2023,2025,71,Eredivisie
Tygo Land,19,Netherlands,PSV,2023,2025,14,Eredivisie
Miliano Jonathans,21,Indonesia,Utrecht,2024,2025,13,Eredivisie
Dennis Man,27,Romania,PSV,2025,2025,5,Eredivisie
Enes Mahmutovic,28,Luxembourg,NAC Breda,2024,2025,15,Eredivisie
Saïd Bakari,31,Comoros,Sparta R.,2023,2025,64,Eredivisie
Kento Shiogai,20,Japan,NEC Nijmegen,2024,2025,30,Eredivisie
Mateo Chávez,21,Mexico,AZ Alkmaar,2025,2025,5,Eredivisie
Brynjólfur Willumsson,25,Iceland,FC Groningen,2024,2025,34,Eredivisie
Jaden Slory,20,Netherlands,Feyenoord,2025,2025,5,Eredivisie
Nikolai Hopland,21,Norway,Heerenveen,2024,2025,34,Eredivisie
Stefan Mitrović,23,Serbia,Excelsior,2025,2025,5,Eredivisie
Ko Itakura,28,Japan,Ajax,2025,2025,5,Eredivisie
Bernt Klaverboer,20,Netherlands,Heerenveen,2025,2025,5,Eredivisie
Gabriël Reiziger,20,Netherlands,PEC Zwolle,2025,2025,5,Eredivisie
Wouter Prins,21,Netherlands,FC Groningen,2024,2025,31,Eredivisie
Youri Regeer,22,Netherlands,Ajax,2021,2025,11,Eredivisie
Edouard Michut,22,France,Fortuna Sittard,2024,2025,23,Eredivisie
Justin Hubner,22,Indonesia,Fortuna Sittard,2025,2025,5,Eredivisie
Dion Versluis,22,Netherlands,NAC Breda,2024,2025,6,Eredivisie
Maas Willemsen,22,Netherlands,Heerenveen,2025,2025,5,Eredivisie
Kenzo Goudmijn,23,Netherlands,Go Ahead Eagles,2025,2025,5,Eredivisie
Anass Salah-Eddine,23,Morocco,PSV,2025,2025,5,Eredivisie
Kiliann Sildillia,23,France,PSV,2025,2025,5,Eredivisie
Julian Baas,23,Netherlands,Sparta R.,2024,2025,18,Eredivisie
Neville Ogidi Nwankwo,23,Netherlands,Telstar,2025,2025,5,Eredivisie
Adil Lechkar,24,Netherlands,Telstar,2025,2025,5,Eredivisie
Chris-Kévin Nadje,24,Cote d'Ivoire,Excelsior,2025,2025,5,Eredivisie
Thomas Buitink,25,Netherlands,PEC Zwolle,2020,2025,41,Eredivisie
Oscar Pettersson,25,Sweden,Go Ahead Eagles,2024,2025,12,Eredivisie
Lance Duijvestijn,26,Netherlands,Sparta R.,2025,2025,5,Eredivisie
Darko Nejasmic,26,Croatia,NEC Nijmegen,2025,2025,5,Eredivisie
Alex Plat,27,Netherlands,FC Volendam,2025,2025,5,Eredivisie
Charles-Andreas Brym,27,Canada,NAC Breda,2025,2025,5,Eredivisie
Oskar Zawada,29,Poland,FC Groningen,2025,2025,5,Eredivisie
Danny Bakker,30,Netherlands,Telstar,2025,2025,5,Eredivisie
Bas Kuipers,31,Netherlands,Twente FC,2024,2025,35,Eredivisie
Mike te Wierik,33,Netherlands,Heracles Almelo,2010,2025,149,Eredivisie
Ahmetcan Kaplan,22,Türkiye,Ajax,2023,2025,24,Eredivisie
Jadiel Pereira da Gama,15,Netherlands,PEC Zwolle,2025,2025,4,Eredivisie
Eser Gürbüz,18,Netherlands,Heerenveen,2024,2025,15,Eredivisie
Zidane Iqbal,22,Iraq,Utrecht,2023,2025,39,Eredivisie
Troy Parrott,23,Ireland,AZ Alkmaar,2024,2025,32,Eredivisie
Armando Obispo,26,Curacao,PSV,2017,2025,73,Eredivisie
Calvin Verdonk,28,Indonesia,NEC Nijmegen,2021,2025,108,Eredivisie
Paul Wanner,19,Germany,PSV,2025,2025,4,Eredivisie
Pepijn Reulen,17,Netherlands,NAC Breda,2025,2025,4,Eredivisie
Do-young Yoon,18,"Korea, South",Excelsior,2025,2025,4,Eredivisie
Aymen Sliti,19,Netherlands,Feyenoord,2024,2025,8,Eredivisie
Jerolldino Bergraaf,19,Netherlands,Excelsior,2025,2025,4,Eredivisie
Tristan Gooijer,21,Netherlands,PEC Zwolle,2024,2025,5,Eredivisie
Nick Fichtinger,21,Netherlands,PEC Zwolle,2023,2025,32,Eredivisie
Stijn Middendorp,21,Netherlands,Excelsior,2025,2025,4,Eredivisie
Calvin Twigt,22,Netherlands,Go Ahead Eagles,2024,2025,17,Eredivisie
Stan Henderikx,22,Netherlands,Excelsior,2025,2025,4,Eredivisie
Deveron Fonville,22,Netherlands,NEC Nijmegen,2025,2025,4,Eredivisie
Daouda Weidmann,22,France,Twente FC,2025,2025,4,Eredivisie
Matisse Didden,24,Belgium,Utrecht,2024,2025,20,Eredivisie
Davy van den Berg,25,Netherlands,Utrecht,2021,2025,5,Eredivisie
Jordan Lotomba,27,Switzerland,Feyenoord,2024,2025,10,Eredivisie
Philippe Sandler,28,Netherlands,NEC Nijmegen,2022,2025,68,Eredivisie
Thomas Ouwejan,29,Netherlands,NEC Nijmegen,2024,2025,33,Eredivisie
Marko Pjaca,30,Croatia,Twente FC,2025,2025,4,Eredivisie
Andries Noppert,31,Netherlands,Heerenveen,2022,2025,60,Eredivisie
Zico Buurmeester,23,Netherlands,AZ Alkmaar,2021,2025,39,Eredivisie
Alec Van Hoorenbeeck,26,Belgium,Twente FC,2023,2025,40,Eredivisie
Emirhan Demircan,20,Türkiye,Utrecht,2025,2025,3,Eredivisie
In-beom Hwang,29,"Korea, South",Feyenoord,2024,2025,24,Eredivisie
Cyle Larin,30,Canada,Feyenoord,2025,2025,3,Eredivisie
Rojendro Oudsten,17,Suriname,Telstar,2025,2025,3,Eredivisie
David Voute,19,Netherlands,PEC Zwolle,2025,2025,3,Eredivisie
Mark Hoekstra,19,Netherlands,FC Groningen,2025,2025,3,Eredivisie
Lucas Vennegoor of Hesselink,19,Netherlands,Twente FC,2024,2025,11,Eredivisie
Mats Egbring,19,Netherlands,Heerenveen,2025,2025,3,Eredivisie
Jan Plug,20,Netherlands,Feyenoord,2024,2025,4,Eredivisie
Oskar Sivertsen,21,Norway,Go Ahead Eagles,2024,2025,10,Eredivisie
Nolan Martens,21,Belgium,Excelsior,2025,2025,3,Eredivisie
Zach Booth,21,United States,Excelsior,2025,2025,3,Eredivisie
Lewis Schouten,21,Netherlands,Excelsior,2025,2025,3,Eredivisie
James McConnell,21,England,Ajax,2025,2025,3,Eredivisie
Rober González,24,Spain,NEC Nijmegen,2023,2025,49,Eredivisie
Victor Jensen,25,Denmark,Utrecht,2023,2025,60,Eredivisie
Mike Eerdhuijzen,25,Netherlands,Utrecht,2025,2025,3,Eredivisie
Walid Ould-Chikh,25,Netherlands,Heracles Almelo,2025,2025,3,Eredivisie
Dani de Wit,27,Netherlands,Utrecht,2025,2025,3,Eredivisie
Hidde Jurjus,31,Netherlands,FC Groningen,2024,2025,5,Eredivisie
Ruud Nijstad,17,Netherlands,Twente FC,2025,2025,2,Eredivisie
Gaoussou Diarra,22,Mali,Feyenoord,2025,2025,2,Eredivisie
Eliano Reijnders,25,Indonesia,PEC Zwolle,2020,2025,107,Eredivisie
Eli Dasa,32,Israel,NEC Nijmegen,2025,2025,2,Eredivisie
Jaygo van Ommeren,17,Netherlands,Utrecht,2025,2025,2,Eredivisie
Don-Angelo Konadu,19,Netherlands,Ajax,2024,2025,5,Eredivisie
Kiano Dyer,18,England,FC Volendam,2025,2025,2,Eredivisie
Rayane Bounida,19,Belgium,Ajax,2024,2025,3,Eredivisie
Key-Shawn Wong-A-Soij,19,Netherlands,FC Volendam,2025,2025,2,Eredivisie
Mike Kleijn,20,Netherlands,Sparta R.,2024,2025,10,Eredivisie
Yousri Sbai,21,Netherlands,NEC Nijmegen,2024,2025,4,Eredivisie
Damian van der Haar,21,Netherlands,PEC Zwolle,2023,2025,47,Eredivisie
Amourricho Van Axel-Dongen,21,Netherlands,Heerenveen,2025,2025,2,Eredivisie
Milan de Haan,21,Netherlands,FC Volendam,2023,2025,29,Eredivisie
