player_name,age,nationality,team_name,start_year,end_year,appearances,league_name
Nestory Irankunda,19,Australia,Watford,2025,2025,11,Championship
Shea Charles,21,Northern Ireland,Southampton,2023,2025,43,Championship
Isaac Price,22,Northern Ireland,West Brom,2024,2025,26,Championship
Tyreece Campbell,22,Jamaica,Charlton,2025,2025,11,Championship
Ethan Galbraith,24,Northern Ireland,Swansea,2025,2025,11,Championship
Ali McCann,25,Northern Ireland,Preston,2021,2025,130,Championship
Yan Valery,26,Tunisia,Sheff Wed,2024,2025,50,Championship
Cameron Burgess,30,Australia,Swansea,2025,2025,11,Championship
Divin Mubama,20,England,Stoke City,2025,2025,11,Championship
Bailey Cadamarteri,20,Jamaica,Sheff Wed,2023,2025,34,Championship
Sydie Peck,21,England,Sheff Utd,2024,2025,53,Championship
Ben Cabango,25,Wales,Swansea,2019,2025,222,Championship
Sorba Thomas,26,Wales,Stoke City,2025,2025,11,Championship
Patson Daka,27,Zambia,Leicester,2023,2025,31,Championship
Ebou Adams,29,The Gambia,Derby,2024,2025,55,Championship
Lawrence Vigouroux,31,Chile,Swansea,2024,2025,57,Championship
Kieffer Moore,33,Wales,Wrexham,2025,2025,11,Championship
Aidan Morris,23,United States,Middlesbrough,2024,2025,46,Championship
Aune Heggebø,24,Norway,West Brom,2025,2025,11,Championship
Jay Dasilva,27,Wales,Coventry,2023,2025,79,Championship
Viktor Johansson,27,Sweden,Stoke City,2024,2025,57,Championship
Seung-ho Paik,28,"Korea, South",Birmingham,2023,2025,29,Championship
Jannik Vestergaard,33,Denmark,Leicester,2023,2025,53,Championship
Thierry Small,21,England,Preston,2025,2025,11,Championship
Issahaku Fatawu,21,Ghana,Leicester,2023,2025,51,Championship
Josh Sargent,25,United States,Norwich,2022,2025,109,Championship
Brandon Thomas-Asante,26,Ghana,Coventry,2024,2025,47,Championship
Amari'i Bell,31,Jamaica,Charlton,2025,2025,11,Championship
Ante Crnac,21,Croatia,Norwich,2024,2025,49,Championship
Stanley Mills,21,England,Oxford United,2024,2025,22,Championship
Junior Tchamadeu,21,Cameroon,Stoke City,2023,2025,67,Championship
Adrian Segecic,21,Australia,Portsmouth,2025,2025,11,Championship
Miles Leaburn,21,England,Charlton,2025,2025,11,Championship
Radek Vítek,22,Czech Republic,Bristol City,2025,2025,11,Championship
Joe Gelhardt,23,England,Hull City,2025,2025,11,Championship
Harrison Burrows,23,England,Sheff Utd,2024,2025,54,Championship
Hayden Hackney,23,England,Middlesbrough,2020,2025,110,Championship
Million Manhoef,23,Netherlands,Stoke City,2023,2025,59,Championship
Zeidane Inoussa,23,Sweden,Swansea,2025,2025,11,Championship
Camiel Neghli,23,Algeria,Millwall,2024,2025,15,Championship
Charlie Kelman,23,United States,Charlton,2025,2025,11,Championship
Max Cleworth,23,England,Wrexham,2025,2025,11,Championship
Tristan Crama,23,France,Millwall,2024,2025,31,Championship
Tommy Conway,23,Scotland,Middlesbrough,2024,2025,47,Championship
Tommy Doyle,24,England,Birmingham,2025,2025,11,Championship
Sol Brynn,24,England,Middlesbrough,2024,2025,17,Championship
Jakub Stolarczyk,24,Poland,Leicester,2023,2025,13,Championship
Luke Thomas,24,England,Leicester,2025,2025,11,Championship
Ryan Longman,24,England,Wrexham,2025,2025,11,Championship
Anis Mehmeti,24,Albania,Bristol City,2022,2025,106,Championship
Josh Griffiths,24,England,West Brom,2022,2025,27,Championship
George Campbell,24,United States,West Brom,2025,2025,11,Championship
Rumarn Burrell,24,Jamaica,QPR,2025,2025,11,Championship
Carl Rushworth,24,England,Coventry,2025,2025,11,Championship
Bobby Thomas,24,England,Coventry,2023,2025,93,Championship
Sonny Carey,24,England,Charlton,2025,2025,11,Championship
Ronald,24,Brazil,Swansea,2023,2025,75,Championship
Christoph Klarer,25,Austria,Birmingham,2025,2025,11,Championship
Ivor Pandur,25,Croatia,Hull City,2024,2025,55,Championship
Tyrese Campbell,25,England,Sheff Utd,2024,2025,44,Championship
Conor Coventry,25,Ireland,Charlton,2025,2025,11,Championship
Lewis Gibson,25,England,Preston,2025,2025,11,Championship
Nicolas Madsen,25,Denmark,QPR,2024,2025,42,Championship
Ben Wilmot,25,England,Stoke City,2021,2025,149,Championship
Dion Sanderson,25,England,Derby,2025,2025,11,Championship
Ryan Giles,25,England,Hull City,2023,2025,56,Championship
Josh Key,25,England,Swansea,2023,2025,85,Championship
Milan van Ewijk,25,Netherlands,Coventry,2023,2025,98,Championship
Adam Randell,25,England,Bristol City,2025,2025,11,Championship
Andre Dozzell,26,England,Portsmouth,2024,2025,50,Championship
Jamie Cumming,26,England,Oxford United,2024,2025,56,Championship
Josh Tymon,26,England,Swansea,2023,2025,99,Championship
Scott Twine,26,England,Bristol City,2025,2025,11,Championship
Regan Slater,26,England,Hull City,2022,2025,137,Championship
Harry Darling,26,England,Norwich,2025,2025,11,Championship
Michael Cooper,26,England,Sheff Utd,2025,2025,11,Championship
Liam Kitching,26,England,Coventry,2023,2025,66,Championship
George Dobson,27,England,Wrexham,2025,2025,11,Championship
Emil Riis,27,Denmark,Bristol City,2025,2025,11,Championship
Ross McCrorie,27,Scotland,Bristol City,2023,2025,53,Championship
Svante Ingelsson,27,Sweden,Sheff Wed,2024,2025,46,Championship
Regan Poole,27,Wales,Portsmouth,2024,2025,38,Championship
Callum O'Hare,27,England,Sheff Utd,2024,2025,55,Championship
Vladan Kovacevic,27,Bosnia-Herzegovina,Norwich,2025,2025,11,Championship
Rob Atkinson,27,England,Bristol City,2021,2025,85,Championship
Jacob Widell Zetterström,27,Sweden,Derby,2024,2025,51,Championship
Tatsuki Seko,27,Japan,Stoke City,2024,2025,36,Championship
Adam Armstrong,28,England,Southampton,2023,2025,57,Championship
Max Lowe,28,England,Sheff Wed,2024,2025,45,Championship
Daniel Iversen,28,Denmark,Preston,2020,2025,80,Championship
Colby Bishop,28,England,Portsmouth,2024,2025,43,Championship
Mark Sykes,28,Ireland,Bristol City,2022,2025,114,Championship
Alfie Jones,28,England,Middlesbrough,2025,2025,11,Championship
Tomoki Iwata,28,Japan,Birmingham,2025,2025,11,Championship
Nat Phillips,28,England,West Brom,2025,2025,11,Championship
Zak Vyner,28,Kenya,Bristol City,2015,2025,219,Championship
Jordan Storey,28,England,Preston,2018,2025,216,Championship
Greg Docherty,29,Scotland,Charlton,2025,2025,11,Championship
Connor Ogilvie,29,England,Portsmouth,2024,2025,56,Championship
Carlton Morris,29,England,Derby,2025,2025,11,Championship
Cameron Brannagan,29,England,Oxford United,2024,2025,44,Championship
Demarai Gray,29,Jamaica,Birmingham,2013,2025,83,Championship
Matt Clarke,29,England,Derby,2019,2025,88,Championship
Ben Whiteman,29,England,Preston,2020,2025,178,Championship
Siriki Dembélé,29,Scotland,Oxford United,2024,2025,36,Championship
John Swift,30,England,Portsmouth,2025,2025,11,Championship
Dominic Iorfa,30,England,Sheff Wed,2018,2025,124,Championship
Jake Cooper,30,England,Millwall,2017,2025,351,Championship
Lloyd Jones,30,England,Charlton,2025,2025,11,Championship
Michal Helik,30,Poland,Oxford United,2024,2025,31,Championship
Matt Grimes,30,England,Coventry,2025,2025,11,Championship
Alex Mowatt,30,England,West Brom,2021,2025,160,Championship
Ryan Fraser,31,Scotland,Southampton,2023,2025,50,Championship
Jamal Lowe,31,Jamaica,Sheff Wed,2024,2025,35,Championship
Thomas Kaminski,33,Belgium,Charlton,2025,2025,11,Championship
Ryan Leonard,33,England,Millwall,2018,2025,198,Championship
Andreas Weimann,34,Austria,Derby,2015,2025,111,Championship
Luke Ayling,34,England,Middlesbrough,2023,2025,70,Championship
Matty James,34,England,Wrexham,2025,2025,11,Championship
Michael Smith,34,England,Preston,2025,2025,11,Championship
Liam Palmer,34,Scotland,Sheff Wed,2013,2025,311,Championship
Barry Bannan,35,Scotland,Sheff Wed,2015,2025,332,Championship
Jeremy Monga,16,England,Leicester,2025,2025,10,Championship
Zan Vipotnik,23,Slovenia,Swansea,2024,2025,52,Championship
Callum Styles,25,Hungary,West Brom,2024,2025,44,Championship
Dara O'Shea,26,Ireland,Ipswich,2025,2025,10,Championship
Edo Kayembe,27,DR Congo,Watford,2022,2025,110,Championship
Ryan Manning,29,Ireland,Southampton,2023,2025,47,Championship
Andrija Vukcevic,29,Montenegro,Preston,2025,2025,10,Championship
Lyndon Dykes,30,Scotland,Birmingham,2025,2025,10,Championship
Jordan Ayew,34,Ghana,Leicester,2025,2025,10,Championship
Mikey Johnston,26,Ireland,West Brom,2023,2025,68,Championship
Augustus Kargbo,26,Sierra Leone,Blackburn,2024,2025,18,Championship
Balázs Tóth,28,Hungary,Blackburn,2024,2025,16,Championship
Jayson Molumby,26,Ireland,West Brom,2021,2025,145,Championship
Haji Wright,27,United States,Coventry,2023,2025,81,Championship
Mihailo Ivanovic,20,Serbia,Millwall,2024,2025,47,Championship
Ji-sung Eom,23,"Korea, South",Swansea,2024,2025,47,Championship
Hector Kyprianou,24,Cyprus,Watford,2025,2025,10,Championship
George Hirst,26,Scotland,Ipswich,2023,2025,36,Championship
Egil Selvik,28,Norway,Watford,2024,2025,26,Championship
John Egan,33,Ireland,Hull City,2025,2025,10,Championship
Bobby Clark,20,England,Derby,2025,2025,10,Championship
Will Lankshear,20,England,Oxford United,2025,2025,10,Championship
Alfie Devine,21,England,Preston,2025,2025,10,Championship
Karamoko Dembélé,22,England,QPR,2024,2025,33,Championship
Luca Kjerrumgaard,22,Denmark,Watford,2025,2025,10,Championship
Tom Cannon,22,Ireland,Sheff Utd,2025,2025,10,Championship
Jay Stansfield,22,England,Birmingham,2023,2025,53,Championship
Kwadwo Baah,22,Germany,Watford,2024,2025,37,Championship
Sinclair Armstrong,22,Ireland,Bristol City,2024,2025,46,Championship
Charlie Hughes,22,England,Hull City,2024,2025,37,Championship
Richard Kone,22,Cote d'Ivoire,QPR,2025,2025,10,Championship
Ryan Alebiosu,23,England,Blackburn,2025,2025,10,Championship
Amadou Salif Mbengue,23,Senegal,QPR,2025,2025,10,Championship
Morgan Whittaker,24,England,Middlesbrough,2025,2025,10,Championship
Jack Clarke,24,England,Ipswich,2025,2025,10,Championship
Mirko Topić,24,Serbia,Norwich,2025,2025,10,Championship
Kyle Joseph,24,Scotland,Hull City,2024,2025,26,Championship
Gonçalo Franco,24,Portugal,Swansea,2024,2025,50,Championship
Jonathan Varane,24,Martinique,QPR,2024,2025,49,Championship
Yu Hirakawa,24,Japan,Bristol City,2024,2025,46,Championship
George Tanner,25,England,Bristol City,2021,2025,118,Championship
Kayne Ramsay,25,England,Charlton,2025,2025,10,Championship
Leif Davis,25,England,Ipswich,2023,2025,53,Championship
Tanto Olaofe,25,England,Charlton,2025,2025,10,Championship
Boubakary Soumaré,26,France,Leicester,2025,2025,10,Championship
Victor Torp,26,Denmark,Coventry,2023,2025,61,Championship
Harvey Knibbs,26,England,Charlton,2025,2025,10,Championship
Wout Faes,27,Belgium,Leicester,2023,2025,53,Championship
Iké Ugbo,27,Canada,Sheff Wed,2023,2025,82,Championship
Callum Brittain,27,England,Middlesbrough,2025,2025,10,Championship
Lewis O'Brien,27,England,Wrexham,2025,2025,10,Championship
Alex Palmer,29,England,Ipswich,2025,2025,10,Championship
Harry Winks,29,England,Leicester,2023,2025,55,Championship
Jack Stacey,29,England,Norwich,2023,2025,97,Championship
Rob Dickie,29,England,Bristol City,2023,2025,87,Championship
Oli McBurnie,29,Scotland,Hull City,2025,2025,10,Championship
Yuki Ohashi,29,Japan,Blackburn,2024,2025,46,Championship
Sondre Tronstad,30,Norway,Blackburn,2023,2025,84,Championship
Ryan Hedges,30,Wales,Blackburn,2021,2025,123,Championship
Kyogo Furuhashi,30,Japan,Birmingham,2025,2025,10,Championship
Andrew Hughes,33,Wales,Preston,2018,2025,253,Championship
Aaron Cresswell,35,England,Stoke City,2025,2025,10,Championship
Moussa Sissoko,36,France,Watford,2024,2025,50,Championship
Tom Fellows,22,England,West Brom,2021,2025,92,Championship
Japhet Tanganga,26,England,Millwall,2023,2025,68,Championship
Conor Chaplin,28,England,Ipswich,2023,2025,54,Championship
Dominic Hyam,29,Scotland,Blackburn,2023,2025,91,Championship
Jay Robinson,18,England,Southampton,2025,2025,9,Championship
Lewis Miller,25,Australia,Blackburn,2025,2025,9,Championship
Mark Harris,26,Wales,Oxford United,2024,2025,55,Championship
Oscar Schwartau,19,Denmark,Norwich,2024,2025,49,Championship
Róbert Boženík,25,Slovakia,Stoke City,2025,2025,9,Championship
Finn Azaz,25,Ireland,Middlesbrough,2024,2025,54,Championship
Brodie Spencer,21,Northern Ireland,Oxford United,2025,2025,9,Championship
Jun-ho Bae,22,"Korea, South",Stoke City,2023,2025,92,Championship
Liam Cullen,26,Wales,Swansea,2019,2025,156,Championship
Bright Osayi-Samuel,27,Nigeria,Birmingham,2025,2025,9,Championship
Sammie Szmodics,30,Ireland,Ipswich,2025,2025,9,Championship
Nathan Broadhead,27,Wales,Ipswich,2023,2025,47,Championship
Malick Yalcouyé,19,Cote d'Ivoire,Swansea,2025,2025,9,Championship
David Ozoh,20,England,Derby,2024,2025,19,Championship
Sean Fusire,20,Zimbabwe,Sheff Wed,2025,2025,9,Championship
Toby Collyer,21,England,West Brom,2025,2025,9,Championship
Aidomo Emakhu,21,Ireland,Millwall,2022,2025,56,Championship
Jovon Makama,21,England,Norwich,2025,2025,9,Championship
Kévin Keben,21,Cameroon,Watford,2024,2025,15,Championship
Kellen Fisher,21,England,Norwich,2023,2025,56,Championship
Liam Morrison,22,Scotland,QPR,2024,2025,28,Championship
Odeluga Offiah,22,England,Preston,2025,2025,9,Championship
Cameron Archer,23,England,Southampton,2025,2025,9,Championship
Jaden Philogene,23,England,Ipswich,2025,2025,9,Championship
Jack Currie,23,England,Oxford United,2025,2025,9,Championship
Ellis Simms,24,England,Coventry,2023,2025,98,Championship
Alex Cochrane,25,England,Birmingham,2025,2025,9,Championship
Brian De Keersmaecker,25,Belgium,Oxford United,2025,2025,9,Championship
Jeremy Ngakia,25,DR Congo,Watford,2020,2025,91,Championship
Josh Maja,26,Nigeria,West Brom,2023,2025,47,Championship
Jens Cajuste,26,Sweden,Ipswich,2025,2025,9,Championship
Azor Matusiwa,27,Netherlands,Ipswich,2025,2025,9,Championship
Steven Benda,27,Germany,Millwall,2025,2025,9,Championship
Przemyslaw Placheta,27,Poland,Oxford United,2024,2025,41,Championship
Sam Smith,27,England,Wrexham,2025,2025,9,Championship
Jakov Medic,27,Croatia,Norwich,2025,2025,9,Championship
Gustavo Hamer,28,Netherlands,Sheff Utd,2024,2025,50,Championship
Jimmy Dunne,28,Ireland,QPR,2021,2025,161,Championship
Tatsuhiro Sakamoto,29,Japan,Coventry,2023,2025,80,Championship
Jamie Allen,30,England,Coventry,2020,2025,149,Championship
John Lundstram,31,England,Hull City,2025,2025,9,Championship
Jed Wallace,31,England,West Brom,2022,2025,126,Championship
Will Vaulks,32,Wales,Oxford United,2024,2025,53,Championship
Massimo Luongo,33,Australia,Millwall,2025,2025,9,Championship
Neto Borges,29,Brazil,Middlesbrough,2024,2025,44,Championship
Chiedozie Ogbene,28,Ireland,Ipswich,2025,2025,8,Championship
Sverre Nypan,18,Norway,Middlesbrough,2025,2025,8,Championship
Rocco Vata,20,Ireland,Watford,2024,2025,41,Championship
Chris Mepham,27,Wales,West Brom,2025,2025,8,Championship
Greg Leigh,31,Jamaica,Oxford United,2024,2025,42,Championship
Kenny McLean,33,Scotland,Norwich,2018,2025,181,Championship
Max Alleyne,20,England,Watford,2025,2025,8,Championship
Lewis Koumas,20,Wales,Birmingham,2025,2025,8,Championship
Max Johnston,21,Scotland,Derby,2025,2025,8,Championship
Marko Stamenic,23,New Zealand,Swansea,2025,2025,8,Championship
Milutin Osmajic,26,Montenegro,Preston,2023,2025,78,Championship
Hamza Choudhury,28,Bangladesh,Leicester,2023,2025,42,Championship
Kasey McAteer,23,Ireland,Leicester,2023,2025,31,Championship
Koki Saito,24,Japan,QPR,2024,2025,47,Championship
Paul Smyth,28,Northern Ireland,QPR,2017,2025,114,Championship
Marcelino Núñez,25,Chile,Norwich,2022,2025,113,Championship
Gabriel Otegbayo,20,Ireland,Sheff Wed,2024,2025,19,Championship
Terry Devlin,21,Northern Ireland,Portsmouth,2024,2025,42,Championship
Louie Barry,22,England,Sheff Utd,2025,2025,8,Championship
Harvey Vale,22,England,QPR,2025,2025,8,Championship
Charlie McNeill,22,England,Sheff Wed,2024,2025,12,Championship
Josh Coburn,22,England,Millwall,2025,2025,8,Championship
Bosun Lawal,22,Ireland,Stoke City,2024,2025,15,Championship
Daniel Jebbison,22,Canada,Preston,2025,2025,8,Championship
Cody Drameh,23,England,Hull City,2024,2025,36,Championship
Luke Cundle,23,England,Millwall,2024,2025,24,Championship
Nik Prelec,24,Slovenia,Oxford United,2025,2025,8,Championship
Arthur Okonkwo,24,England,Wrexham,2025,2025,8,Championship
Lewis Brunt,24,England,Wrexham,2025,2025,8,Championship
Kaly Sène,24,Senegal,Middlesbrough,2025,2025,8,Championship
Florian Bianchini,24,France,Portsmouth,2025,2025,8,Championship
Zak Swanson,25,England,Portsmouth,2024,2025,38,Championship
Delano Burgzorg,26,Suriname,Middlesbrough,2024,2025,50,Championship
Ephron Mason-Clark,26,England,Coventry,2024,2025,38,Championship
Imrân Louza,26,Morocco,Watford,2022,2025,77,Championship
Makhtar Gueye,27,Senegal,Blackburn,2024,2025,52,Championship
Dael Fry,28,England,Middlesbrough,2015,2025,241,Championship
Sean McLoughlin,28,Ireland,Blackburn,2025,2025,8,Championship
Macaulay Gillesphey,29,England,Charlton,2025,2025,8,Championship
David Akintola,29,Nigeria,Hull City,2025,2025,8,Championship
Ross Stewart,29,Scotland,Southampton,2023,2025,11,Championship
Lewis Baker,30,England,Stoke City,2021,2025,125,Championship
Sam Long,30,England,Oxford United,2024,2025,32,Championship
Ethan Horvath,30,United States,Sheff Wed,2025,2025,8,Championship
Matt Targett,30,England,Middlesbrough,2025,2025,8,Championship
Callum Elder,30,Australia,Derby,2024,2025,37,Championship
Josh Windass,31,England,Wrexham,2025,2025,8,Championship
Kayden Jackson,31,England,Derby,2024,2025,54,Championship
Ryan Allsop,33,England,Birmingham,2025,2025,8,Championship
Steve Cook,34,England,QPR,2023,2025,75,Championship
James McClean,36,Ireland,Wrexham,2025,2025,8,Championship
Darnell Furlong,29,England,West Brom,2019,2025,208,Championship
Harrison Armstrong,18,England,Preston,2025,2025,7,Championship
Jordan James,21,Wales,Leicester,2025,2025,7,Championship
Tomas Rigo,23,Slovakia,Stoke City,2025,2025,7,Championship
David Strelec,24,Slovakia,Middlesbrough,2025,2025,7,Championship
Ashley Phillips,20,England,Stoke City,2024,2025,42,Championship
James Abankwah,21,Ireland,Watford,2024,2025,26,Championship
Adam Idah,24,Ireland,Swansea,2025,2025,7,Championship
Kasey Palmer,28,Jamaica,Hull City,2025,2025,7,Championship
Harry Amass,18,England,Sheff Wed,2025,2025,7,Championship
Jason Knight,24,Ireland,Bristol City,2023,2025,99,Championship
Patrick Agyemang,24,United States,Derby,2025,2025,7,Championship
Sontje Hansen,23,Curacao,Middlesbrough,2025,2025,7,Championship
Sam Silvera,24,Australia,Middlesbrough,2023,2025,44,Championship
Rhys Norrington-Davies,26,Wales,Sheff Utd,2021,2025,58,Championship
Zak Sturge,21,England,Millwall,2024,2025,12,Championship
Lewis Dobbin,22,England,Preston,2025,2025,7,Championship
Lamine Cissé,22,France,Stoke City,2025,2025,7,Championship
Iván Azón,22,Spain,Ipswich,2025,2025,7,Championship
Caspar Jander,22,Germany,Southampton,2025,2025,7,Championship
Ronnie Edwards,22,England,Southampton,2025,2025,7,Championship
Andre Brooks,22,England,Sheff Utd,2022,2025,30,Championship
Taylor Harwood-Bellis,23,England,Southampton,2023,2025,47,Championship
Nathan Wood,23,England,Southampton,2025,2025,7,Championship
Melker Widell,23,Sweden,Swansea,2025,2025,7,Championship
Kaine Kesler-Hayden,23,England,Coventry,2025,2025,7,Championship
Femi Seriki,23,England,Sheff Utd,2021,2025,33,Championship
Enis Destan,23,Türkiye,Hull City,2025,2025,7,Championship
Caleb Okoli,24,Italy,Leicester,2025,2025,7,Championship
Dion De Neve,24,Belgium,Blackburn,2025,2025,7,Championship
Sidnei Tavares,24,Cape Verde,Blackburn,2025,2025,7,Championship
Ethan Laird,24,England,Birmingham,2023,2025,32,Championship
Mark McGuinness,24,Ireland,Sheff Utd,2025,2025,7,Championship
Ousmane Diakité,25,Mali,West Brom,2024,2025,29,Championship
Josh Edwards,25,Scotland,Charlton,2025,2025,7,Championship
Sam McCallum,25,England,Sheff Utd,2024,2025,40,Championship
Jacob Greaves,25,England,Ipswich,2025,2025,7,Championship
Jordan Williams,26,England,Portsmouth,2024,2025,27,Championship
Ryan Barnett,26,England,Wrexham,2025,2025,7,Championship
James Bree,27,England,Charlton,2025,2025,7,Championship
Todd Cantwell,27,England,Blackburn,2024,2025,44,Championship
Marc Bola,27,England,Watford,2025,2025,7,Championship
Stephy Mavididi,27,England,Leicester,2023,2025,53,Championship
Yuri Ribeiro,28,Portugal,Blackburn,2024,2025,22,Championship
Amir Hadziahmetovic,28,Bosnia-Herzegovina,Hull City,2025,2025,7,Championship
Pol Valentín,28,Spain,Preston,2025,2025,7,Championship
Josh Knight,28,England,Portsmouth,2025,2025,7,Championship
Reece Burke,29,England,Charlton,2025,2025,7,Championship
Chuba Akpom,30,England,Ipswich,2025,2025,7,Championship
Emiliano Marcondes,30,Denmark,Norwich,2024,2025,40,Championship
Alan Browne,30,Ireland,Middlesbrough,2025,2025,7,Championship
Keshi Anderson,30,England,Birmingham,2023,2025,27,Championship
Lewie Coyle,30,England,Hull City,2021,2025,155,Championship
Paul Nardi,31,France,QPR,2024,2025,52,Championship
Ricardo Pereira,32,Portugal,Leicester,2023,2025,46,Championship
Craig Forsyth,36,Scotland,Derby,2012,2025,275,Championship
Taylor Gardner-Hickman,23,England,Birmingham,2025,2025,7,Championship
Ben Sheaf,27,England,Coventry,2020,2025,167,Championship
Lewis Travis,28,England,Blackburn,2018,2025,220,Championship
Jack Robinson,32,England,Sheff Utd,2021,2025,95,Championship
Damion Downs,21,United States,Southampton,2025,2025,6,Championship
Andri Gudjohnsen,23,Iceland,Blackburn,2025,2025,6,Championship
Issa Kaboré,24,Burkina Faso,Wrexham,2025,2025,6,Championship
Jack Taylor,27,Ireland,Ipswich,2023,2025,39,Championship
Isaac Hayden,30,Jamaica,QPR,2023,2025,23,Championship
Ben Brereton Díaz,26,Chile,Southampton,2025,2025,6,Championship
Vivaldo Semedo,20,Portugal,Watford,2025,2025,6,Championship
Will Smallbone,25,Ireland,Millwall,2025,2025,6,Championship
Joel Ndala,19,England,Hull City,2025,2025,6,Championship
José Córdoba,24,Panama,Norwich,2024,2025,40,Championship
Min-hyeok Yang,19,"Korea, South",Portsmouth,2025,2025,6,Championship
Esquerdinha,19,Brazil,QPR,2025,2025,6,Championship
Ernie Weaver,19,England,Sheff Wed,2025,2025,6,Championship
Mamadou Doumbia,19,Mali,Watford,2024,2025,25,Championship
Darko Gyabi,21,England,Hull City,2025,2025,6,Championship
Samuel Iling-Junior,22,England,West Brom,2025,2025,6,Championship
Liam Gibbs,22,England,Norwich,2022,2025,71,Championship
Callum Doyle,22,England,Wrexham,2025,2025,6,Championship
Djibril Soumaré,22,Senegal,Sheff Utd,2025,2025,6,Championship
Thierno Ballo,23,Austria,Millwall,2025,2025,6,Championship
Gavin Bazunu,23,Ireland,Southampton,2023,2025,47,Championship
Pelle Mattsson,24,Denmark,Norwich,2025,2025,6,Championship
Mattie Pollock,24,England,Watford,2022,2025,72,Championship
Jack Rudoni,24,England,Coventry,2024,2025,49,Championship
Billy Mitchell,24,England,Millwall,2018,2025,161,Championship
Femi Azeez,24,England,Millwall,2024,2025,40,Championship
Julián Carranza,25,Argentina,Leicester,2025,2025,6,Championship
Flynn Downes,26,England,Southampton,2023,2025,39,Championship
Eric-Junior Bocat,26,France,Stoke City,2024,2025,36,Championship
Sam Field,27,England,QPR,2020,2025,178,Championship
Leo Scienza,27,Brazil,Southampton,2025,2025,6,Championship
Patrick Roberts,28,England,Birmingham,2025,2025,6,Championship
Phil Neumann,28,Germany,Birmingham,2025,2025,6,Championship
Scott Wharton,28,England,Blackburn,2016,2025,95,Championship
Macaulay Langstaff,28,England,Millwall,2024,2025,40,Championship
Ryoya Morishita,28,Japan,Blackburn,2025,2025,6,Championship
Conor Shaughnessy,29,Ireland,Portsmouth,2024,2025,15,Championship
Michael Frey,31,Switzerland,QPR,2023,2025,44,Championship
Jack Stephens,31,England,Southampton,2023,2025,29,Championship
Jeffrey Schlupp,32,Ghana,Norwich,2025,2025,6,Championship
Joe Bryan,32,England,Millwall,2023,2025,68,Championship
Ashley Young,40,England,Ipswich,2025,2025,6,Championship
Luke Harris,20,Wales,Oxford United,2025,2025,5,Championship
Stefán Teitur Thórdarson,27,Iceland,Preston,2024,2025,44,Championship
Sindre Walle Egeli,19,Norway,Ipswich,2025,2025,5,Championship
Joshua Quarshie,21,Germany,Southampton,2025,2025,5,Championship
Filip Krastev,24,Bulgaria,Oxford United,2025,2025,5,Championship
Bobby De Cordova-Reid,32,Jamaica,Leicester,2025,2025,5,Championship
George Brown,19,England,Sheff Wed,2025,2025,5,Championship
Caleb Wiley,20,United States,Watford,2024,2025,15,Championship
Rayan Kolli,20,Algeria,QPR,2023,2025,35,Championship
Alex Matos,21,England,Sheff Utd,2025,2025,5,Championship
Derek Mazou-Sacko,21,France,Millwall,2025,2025,5,Championship
Papa Amadou Diallo,21,Senegal,Norwich,2025,2025,5,Championship
Matej Jurasek,22,Czech Republic,Norwich,2024,2025,7,Championship
Rob Apter,22,Scotland,Charlton,2025,2025,5,Championship
Marc Leonard,23,Scotland,Birmingham,2025,2025,5,Championship
Márk Kosznovszky,23,Hungary,Portsmouth,2025,2025,5,Championship
Mathias Kvistgaarden,23,Denmark,Norwich,2025,2025,5,Championship
Eiran Cashin,23,Ireland,Birmingham,2025,2025,5,Championship
Axel Henriksson,23,Sweden,Blackburn,2025,2025,5,Championship
Welington,24,Brazil,Southampton,2025,2025,5,Championship
Rhian Brewster,25,England,Derby,2025,2025,5,Championship
Oliver Skipp,25,England,Leicester,2025,2025,5,Championship
Luke Le Roux,25,South Africa,Portsmouth,2025,2025,5,Championship
Josef Bursik,25,England,Portsmouth,2025,2025,5,Championship
Mads Roerslev,26,Denmark,Southampton,2025,2025,5,Championship
Mads Frøkjaer-Jensen,26,Denmark,Preston,2023,2025,84,Championship
Jérémy Petris,27,Martinique,Watford,2025,2025,5,Championship
Nicolas Schmid,28,Austria,Portsmouth,2024,2025,40,Championship
Casper De Norre,28,Belgium,Millwall,2023,2025,83,Championship
Karlan Grant,28,England,West Brom,2021,2025,123,Championship
Lars-Jørgen Salvesen,29,Norway,Derby,2024,2025,13,Championship
Ben Pearson,30,England,Stoke City,2022,2025,61,Championship
Liam Lindsay,30,Scotland,Preston,2021,2025,138,Championship
Joe Ward,30,England,Derby,2024,2025,12,Championship
Matt Crooks,31,England,Hull City,2024,2025,23,Championship
Conor Coady,32,England,Wrexham,2025,2025,5,Championship
Danny Ings,33,England,Sheff Utd,2025,2025,5,Championship
Marlon Pack,34,England,Portsmouth,2010,2025,47,Championship
Alex McCarthy,35,England,Southampton,2023,2025,10,Championship
Ben Mee,36,England,Sheff Utd,2025,2025,5,Championship
Ryan Oné,19,Scotland,Sheff Utd,2024,2025,16,Championship
Kai Andrews,19,Wales,Coventry,2023,2025,6,Championship
Tyler Bindon,20,New Zealand,Sheff Utd,2025,2025,4,Championship
Jamie Donley,20,Northern Ireland,Stoke City,2025,2025,4,Championship
Liam Millar,26,Canada,Hull City,2024,2025,15,Championship
Kieran Morgan,19,England,QPR,2024,2025,34,Championship
