player_name,age,nationality,team_name,start_year,end_year,appearances,league_name
Karim Coulibaly,18,Germany,Werder Bremen,2025,2025,7,Bundesliga
Assan Ouédraogo,19,Germany,Leipzig,2024,2025,10,Bundesliga
Said El Mala,19,Germany,1.FC Köln,2025,2025,7,Bundesliga
Oscar Højlund,20,Denmark,Frankfurt,2024,2025,27,Bundesliga
Ilyas Ansah,20,Germany,Union Berlin,2025,2025,7,Bundesliga
Leon Avdullahu,21,Kosovo,Hoffenheim,2025,2025,7,Bundesliga
Konstantinos Koulierakis,21,Greece,Wolfsburg,2024,2025,37,Bundesliga
Lukas Ullrich,21,Germany,Mönchengladbach,2023,2025,37,Bundesliga
Ísak Jóhannesson,22,Iceland,1.FC Köln,2025,2025,7,Bundesliga
Farès Chaïbi,22,Algeria,Frankfurt,2023,2025,61,Bundesliga
Michael Olise,23,France,Bayern Munich,2024,2025,41,Bundesliga
Daniel Svensson,23,Sweden,Dortmund,2024,2025,19,Bundesliga
Nicolas Seiwald,24,Austria,Leipzig,2023,2025,58,Bundesliga
Kaishu Sano,24,Japan,Mainz,2024,2025,41,Bundesliga
Romano Schmid,25,Austria,Werder Bremen,2020,2025,121,Bundesliga
Arthur Theate,25,Belgium,Frankfurt,2024,2025,38,Bundesliga
Connor Metcalfe,25,Australia,St. Pauli,2024,2025,17,Bundesliga
Mohamed Amoura,25,Algeria,Wolfsburg,2024,2025,38,Bundesliga
Dayot Upamecano,26,France,Bayern Munich,2021,2025,109,Bundesliga
Edmond Tapsoba,26,Burkina Faso,Leverkusen,2019,2025,164,Bundesliga
Gregor Kobel,27,Switzerland,Dortmund,2021,2025,122,Bundesliga
David Raum,27,Germany,Leipzig,2022,2025,88,Bundesliga
Konrad Laimer,28,Austria,Bayern Munich,2023,2025,65,Bundesliga
Luis Díaz,28,Colombia,Bayern Munich,2025,2025,7,Bundesliga
Nico Elvedi,29,Switzerland,Mönchengladbach,2015,2025,292,Bundesliga
Jonathan Tah,29,Germany,Bayern Munich,2025,2025,7,Bundesliga
Joshua Kimmich,30,Germany,Bayern Munich,2015,2025,302,Bundesliga
Willi Orbán,32,Hungary,Leipzig,2016,2025,233,Bundesliga
Andrej Kramaric,34,Croatia,Hoffenheim,2015,2025,293,Bundesliga
Oliver Baumann,35,Germany,Hoffenheim,2014,2025,365,Bundesliga
Patrice Covic,18,Croatia,Werder Bremen,2025,2025,7,Bundesliga
Jobe Bellingham,20,England,Dortmund,2025,2025,7,Bundesliga
Jakub Kaminski,23,Poland,1.FC Köln,2025,2025,7,Bundesliga
Karim Adeyemi,23,Germany,Dortmund,2022,2025,77,Bundesliga
Fisnik Asllani,23,Kosovo,Hoffenheim,2021,2025,17,Bundesliga
Alexander Prass,24,Austria,Hoffenheim,2024,2025,30,Bundesliga
Christoph Baumgartner,26,Austria,Leipzig,2023,2025,70,Bundesliga
Ritsu Doan,27,Japan,Frankfurt,2025,2025,7,Bundesliga
Danel Sinani,28,Luxembourg,St. Pauli,2024,2025,33,Bundesliga
Kristijan Jakic,28,Croatia,Augsburg,2024,2025,38,Bundesliga
Waldemar Anton,29,Germany,Dortmund,2024,2025,33,Bundesliga
Nikola Vasilj,29,Bosnia-Herzegovina,St. Pauli,2024,2025,40,Bundesliga
Kevin Diks,29,Indonesia,Mönchengladbach,2025,2025,7,Bundesliga
Ramy Bensebaini,30,Algeria,Dortmund,2023,2025,55,Bundesliga
Phillipp Mwene,31,Austria,Mainz,2018,2025,92,Bundesliga
Harry Kane,32,England,Bayern Munich,2023,2025,70,Bundesliga
Yan Diomande,18,Cote d'Ivoire,Leipzig,2025,2025,7,Bundesliga
Arijon Ibrahimovic,19,Germany,Heidenheim,2025,2025,7,Bundesliga
Mert Kömür,20,Germany,Augsburg,2023,2025,31,Bundesliga
Ezechiel Banzuzi,20,Netherlands,Leipzig,2025,2025,7,Bundesliga
Joel Chima Fujita,23,Japan,St. Pauli,2025,2025,7,Bundesliga
Robin Hranac,25,Czech Republic,Hoffenheim,2024,2025,11,Bundesliga
Miro Muheim,27,Switzerland,Hamburg,2025,2025,7,Bundesliga
Ridle Baku,27,Germany,Leipzig,2025,2025,7,Bundesliga
Lovro Majer,27,Croatia,Wolfsburg,2023,2025,48,Bundesliga
Nadiem Amiri,28,Germany,Mainz,2024,2025,37,Bundesliga
Aleix García,28,Spain,Leverkusen,2024,2025,35,Bundesliga
Vladimír Coufal,33,Czech Republic,Hoffenheim,2025,2025,7,Bundesliga
Can Uzun,19,Türkiye,Frankfurt,2024,2025,27,Bundesliga
Bazoumana Touré,19,Cote d'Ivoire,Hoffenheim,2024,2025,20,Bundesliga
Nathaniel Brown,22,Germany,Frankfurt,2024,2025,33,Bundesliga
Angelo Stiller,24,Germany,Stuttgart,2023,2025,71,Bundesliga
James Sands,25,United States,St. Pauli,2024,2025,14,Bundesliga
Andrej Ilic,25,Serbia,Union Berlin,2024,2025,23,Bundesliga
Sebastian Sebulonsen,25,Norway,1.FC Köln,2025,2025,7,Bundesliga
Kamil Grabara,26,Poland,Wolfsburg,2024,2025,36,Bundesliga
Maximilian Mittelstädt,28,Germany,Stuttgart,2023,2025,69,Bundesliga
Andreas Hanche-Olsen,28,Norway,Mainz,2022,2025,61,Bundesliga
Robin Koch,29,Germany,Frankfurt,2023,2025,68,Bundesliga
Alejandro Grimaldo,30,Spain,Leverkusen,2023,2025,72,Bundesliga
Christian Kofane,19,Cameroon,Leverkusen,2025,2025,7,Bundesliga
Leopold Querfeld,21,Austria,Union Berlin,2024,2025,34,Bundesliga
William Mikelbrencis,21,France,Hamburg,2025,2025,7,Bundesliga
Johan Bakayoko,22,Belgium,Leipzig,2025,2025,7,Bundesliga
Armindo Sieb,22,Germany,Mainz,2024,2025,34,Bundesliga
Castello Lukeba,22,France,Leipzig,2023,2025,62,Bundesliga
Ansgar Knauff,23,Germany,Frankfurt,2022,2025,92,Bundesliga
Rocco Reitz,23,Germany,Mönchengladbach,2020,2025,71,Bundesliga
Jan Thielmann,23,Germany,1.FC Köln,2019,2025,117,Bundesliga
Noah Atubolu,23,Germany,Freiburg,2023,2025,67,Bundesliga
Chrislain Matsima,23,France,Augsburg,2024,2025,37,Bundesliga
Eric Martel,23,Germany,1.FC Köln,2022,2025,66,Bundesliga
Louis Oppie,23,Germany,St. Pauli,2025,2025,7,Bundesliga
Tiago Tomás,23,Portugal,Stuttgart,2021,2025,48,Bundesliga
Eren Dinkçi,23,Türkiye,Freiburg,2024,2025,30,Bundesliga
Rômulo,23,Brazil,Leipzig,2025,2025,7,Bundesliga
Ramon Hendriks,24,Netherlands,Stuttgart,2024,2025,32,Bundesliga
Diant Ramaj,24,Germany,Heidenheim,2025,2025,7,Bundesliga
Ransford Königsdörffer,24,Ghana,Hamburg,2025,2025,7,Bundesliga
Han-Noah Massengo,24,France,Augsburg,2025,2025,7,Bundesliga
Mikkel Kaufmann,24,Denmark,Heidenheim,2024,2025,16,Bundesliga
Justin Njinmah,24,Germany,Werder Bremen,2023,2025,57,Bundesliga
Felix Nmecha,25,Germany,Dortmund,2023,2025,53,Bundesliga
Kilian Fischer,25,Germany,Wolfsburg,2022,2025,55,Bundesliga
Sacha Boey,25,France,Bayern Munich,2023,2025,22,Bundesliga
Nicolai Remberg,25,Germany,Hamburg,2025,2025,7,Bundesliga
Rayan Philippe,25,France,Hamburg,2025,2025,7,Bundesliga
Derrick Köhn,26,Ghana,Union Berlin,2025,2025,7,Bundesliga
Moritz Jenz,26,Germany,Wolfsburg,2023,2025,29,Bundesliga
Vini Souza,26,Brazil,Wolfsburg,2025,2025,7,Bundesliga
Finn Dahmen,27,Germany,Augsburg,2023,2025,57,Bundesliga
Robin Fellhauer,27,Germany,Augsburg,2025,2025,7,Bundesliga
Joël Schmied,27,Switzerland,1.FC Köln,2025,2025,7,Bundesliga
Danilho Doekhi,27,Netherlands,Union Berlin,2022,2025,90,Bundesliga
Omar Traoré,27,Germany,Heidenheim,2023,2025,68,Bundesliga
Marco Grüll,27,Austria,Werder Bremen,2024,2025,37,Bundesliga
Ragnar Ache,27,Germany,1.FC Köln,2025,2025,7,Bundesliga
Maximilian Eggestein,28,Germany,Freiburg,2021,2025,135,Bundesliga
Moritz Nicolas,28,Germany,Mönchengladbach,2023,2025,53,Bundesliga
Eric Smith,28,Sweden,St. Pauli,2024,2025,39,Bundesliga
Mathias Pereira Lage,28,Portugal,St. Pauli,2025,2025,7,Bundesliga
Daniel Elfadli,28,Libya,Hamburg,2025,2025,7,Bundesliga
Jonas Föhrenbach,29,Germany,Heidenheim,2023,2025,67,Bundesliga
Alexander Nübel,29,Germany,Stuttgart,2023,2025,71,Bundesliga
Atakan Karazor,29,Türkiye,Stuttgart,2020,2025,144,Bundesliga
Timo Hübers,29,Germany,1.FC Köln,2021,2025,87,Bundesliga
Marnon Busch,30,Germany,Heidenheim,2023,2025,46,Bundesliga
Patrick Mainka,30,Germany,Heidenheim,2023,2025,75,Bundesliga
Marvin Schwäbe,30,Germany,1.FC Köln,2021,2025,96,Bundesliga
Grischa Prömel,30,Germany,Hoffenheim,2022,2025,55,Bundesliga
Bernardo,30,Brazil,Hoffenheim,2025,2025,7,Bundesliga
Rani Khedira,31,Germany,Union Berlin,2021,2025,124,Bundesliga
Matthias Ginter,31,Germany,Freiburg,2011,2025,166,Bundesliga
Janik Haberer,31,Germany,Union Berlin,2022,2025,88,Bundesliga
Lucas Höler,31,Germany,Freiburg,2017,2025,238,Bundesliga
Daniel Heuer Fernandes,32,Portugal,Hamburg,2025,2025,7,Bundesliga
Danny da Costa,32,Germany,Mainz,2020,2025,96,Bundesliga
Mark Flekken,32,Netherlands,Leverkusen,2025,2025,7,Bundesliga
Vincenzo Grifo,32,Italy,Freiburg,2016,2025,224,Bundesliga
Frederik Rönnow,33,Denmark,Union Berlin,2021,2025,104,Bundesliga
Stefan Bell,34,Germany,Mainz,2012,2025,291,Bundesliga
Péter Gulácsi,35,Hungary,Leipzig,2016,2025,253,Bundesliga
Christopher Trimmel,38,Austria,Union Berlin,2019,2025,172,Bundesliga
Manuel Neuer,39,Germany,Bayern Munich,2011,2025,374,Bundesliga
Nelson Weiper,20,Germany,Mainz,2022,2025,43,Bundesliga
Tom Rothe,20,Germany,Union Berlin,2024,2025,32,Bundesliga
Dzenan Pejcinovic,20,Germany,Wolfsburg,2022,2025,11,Bundesliga
Andréas Hountondji,23,Benin,St. Pauli,2025,2025,6,Bundesliga
Elias Saad,25,Tunisia,Augsburg,2025,2025,6,Bundesliga
Shuto Machino,26,Japan,Mönchengladbach,2025,2025,6,Bundesliga
Leon Goretzka,30,Germany,Bayern Munich,2018,2025,186,Bundesliga
Serge Gnabry,30,Germany,Bayern Munich,2018,2025,199,Bundesliga
Marcel Sabitzer,31,Austria,Dortmund,2023,2025,57,Bundesliga
Antonio Nusa,20,Norway,Leipzig,2024,2025,31,Bundesliga
Jean-Mattéo Bahoya,20,France,Frankfurt,2023,2025,38,Bundesliga
Samuel Mbangula,21,Belgium,Werder Bremen,2025,2025,6,Bundesliga
Ernest Poku,21,Netherlands,Leverkusen,2025,2025,6,Bundesliga
Jens Castrop,22,"Korea, South",Mönchengladbach,2025,2025,6,Bundesliga
Maximilian Beier,23,Germany,Dortmund,2024,2025,35,Bundesliga
Elvis Rexhbecaj,27,Kosovo,Augsburg,2022,2025,89,Bundesliga
Julian Ryerson,27,Norway,Dortmund,2023,2025,56,Bundesliga
Joakim Mæhle,28,Denmark,Wolfsburg,2023,2025,64,Bundesliga
Philipp Lienhart,29,Austria,Freiburg,2017,2025,195,Bundesliga
Aleksandar Pavlovic,21,Germany,Bayern Munich,2023,2025,46,Bundesliga
Jonathan Burkardt,25,Germany,Frankfurt,2025,2025,6,Bundesliga
Ermedin Demirovic,27,Bosnia-Herzegovina,Stuttgart,2024,2025,40,Bundesliga
Serhou Guirassy,29,Guinea,Dortmund,2024,2025,36,Bundesliga
Arkadiusz Pyrka,23,Poland,St. Pauli,2025,2025,6,Bundesliga
Jamie Leweling,24,Germany,Stuttgart,2023,2025,67,Bundesliga
Yukinari Sugawara,25,Japan,Werder Bremen,2025,2025,6,Bundesliga
Andreas Skov Olsen,25,Denmark,Wolfsburg,2024,2025,18,Bundesliga
Marco Friedl,27,Austria,Werder Bremen,2017,2025,163,Bundesliga
Robert Andrich,31,Germany,Leverkusen,2021,2025,112,Bundesliga
Haris Tabakovic,31,Bosnia-Herzegovina,Mönchengladbach,2025,2025,6,Bundesliga
Pascal Groß,34,Germany,Dortmund,2024,2025,36,Bundesliga
Joe Scally,22,United States,Mönchengladbach,2021,2025,127,Bundesliga
Jarell Quansah,22,England,Leverkusen,2025,2025,6,Bundesliga
Elye Wahi,22,France,Frankfurt,2024,2025,14,Bundesliga
Derry Scherhant,22,Germany,Freiburg,2025,2025,6,Bundesliga
Tim Lemperle,23,Germany,Hoffenheim,2025,2025,6,Bundesliga
Kristoffer Lund,23,United States,1.FC Köln,2025,2025,6,Bundesliga
Luca Kerber,23,Germany,Heidenheim,2024,2025,29,Bundesliga
Wouter Burger,24,Netherlands,Hoffenheim,2025,2025,6,Bundesliga
Loïc Badé,25,France,Leverkusen,2025,2025,6,Bundesliga
Woo-yeong Jeong,26,"Korea, South",Union Berlin,2024,2025,29,Bundesliga
Senne Lynen,26,Belgium,Werder Bremen,2023,2025,70,Bundesliga
Mattias Svanberg,26,Sweden,Wolfsburg,2022,2025,83,Bundesliga
Martijn Kaars,26,Netherlands,St. Pauli,2025,2025,6,Bundesliga
Felix Agu,26,Nigeria,Werder Bremen,2020,2025,70,Bundesliga
Jan Schöppner,26,Germany,Heidenheim,2023,2025,65,Bundesliga
Niklas Dorsch,27,Germany,Heidenheim,2025,2025,6,Bundesliga
Chris Führich,27,Germany,Stuttgart,2021,2025,131,Bundesliga
Jeff Chabot,27,Germany,Stuttgart,2024,2025,37,Bundesliga
Arnaud Nordin,27,France,Mainz,2024,2025,12,Bundesliga
Lars Ritzka,27,Germany,St. Pauli,2024,2025,27,Bundesliga
Cédric Zesiger,27,Switzerland,Augsburg,2025,2025,6,Bundesliga
Philipp Sander,27,Germany,Mönchengladbach,2024,2025,33,Bundesliga
Nicolás Capaldo,27,Argentina,Hamburg,2025,2025,6,Bundesliga
Adrian Beck,28,Germany,Heidenheim,2023,2025,61,Bundesliga
Florian Neuhaus,28,Germany,Mönchengladbach,2018,2025,196,Bundesliga
Phillip Tietz,28,Germany,Augsburg,2023,2025,74,Bundesliga
Oliver Burke,28,Scotland,Union Berlin,2025,2025,6,Bundesliga
Julian Brandt,29,Germany,Dortmund,2019,2025,195,Bundesliga
Manolis Saliakas,29,Greece,St. Pauli,2024,2025,36,Bundesliga
Tim Skarke,29,Germany,Union Berlin,2022,2025,51,Bundesliga
Marius Wolf,30,Germany,Augsburg,2024,2025,38,Bundesliga
Adam Dzwigala,30,Poland,St. Pauli,2024,2025,22,Bundesliga
Jean-Luc Dompé,30,France,Hamburg,2025,2025,6,Bundesliga
Leonardo Bittencourt,31,Germany,Werder Bremen,2020,2025,114,Bundesliga
Maximilian Arnold,31,Germany,Wolfsburg,2011,2025,381,Bundesliga
Dominik Kohr,31,Germany,Mainz,2020,2025,141,Bundesliga
Hauke Wahl,31,Germany,St. Pauli,2024,2025,39,Bundesliga
Kevin Stöger,32,Austria,Mönchengladbach,2024,2025,37,Bundesliga
Lukas Kübler,33,Germany,Freiburg,2016,2025,182,Bundesliga
Alexander Røssing-Lelesiit,18,Norway,Hamburg,2025,2025,5,Bundesliga
Conrad Harder,20,Denmark,Leipzig,2025,2025,5,Bundesliga
Adam Daghim,20,Denmark,Wolfsburg,2025,2025,5,Bundesliga
Johan Manzambi,20,Switzerland,Freiburg,2024,2025,16,Bundesliga
Muhammed Damar,21,Germany,Hoffenheim,2022,2025,11,Bundesliga
Grant-Leon Ranos,22,Armenia,Mönchengladbach,2023,2025,16,Bundesliga
Fabian Rieder,23,Switzerland,Augsburg,2025,2025,5,Bundesliga
Nicolas Jackson,24,Senegal,Bayern Munich,2025,2025,5,Bundesliga
Chema Andrés,20,Spain,Stuttgart,2025,2025,5,Bundesliga
Bilal El Khannouss,21,Morocco,Stuttgart,2025,2025,5,Bundesliga
Malik Tillman,23,United States,Leverkusen,2025,2025,5,Bundesliga
Giorgi Gocholeishvili,24,Georgia,Hamburg,2025,2025,5,Bundesliga
Jae-sung Lee,33,"Korea, South",Mainz,2021,2025,128,Bundesliga
Luka Vuskovic,18,Croatia,Hamburg,2025,2025,5,Bundesliga
Ibrahim Maza,19,Algeria,Leverkusen,2025,2025,5,Bundesliga
Fabio Chiarodia,20,Italy,Mönchengladbach,2023,2025,28,Bundesliga
Tom Bischof,20,Germany,Bayern Munich,2025,2025,5,Bundesliga
Mio Backhaus,21,Germany,Werder Bremen,2025,2025,5,Bundesliga
Aljoscha Kemlein,21,Germany,Union Berlin,2023,2025,22,Bundesliga
Hugo Larsson,21,Sweden,Frankfurt,2023,2025,67,Bundesliga
Albian Hajdari,22,Kosovo,Hoffenheim,2025,2025,5,Bundesliga
Patrick Wimmer,24,Austria,Wolfsburg,2022,2025,74,Bundesliga
Warmed Omari,25,Comoros,Hamburg,2025,2025,5,Bundesliga
Patrik Schick,29,Czech Republic,Leverkusen,2020,2025,126,Bundesliga
Nnamdi Collins,21,Germany,Frankfurt,2023,2025,31,Bundesliga
Lennart Karl,17,Germany,Bayern Munich,2025,2025,5,Bundesliga
Badredine Bouanani,20,Algeria,Stuttgart,2025,2025,5,Bundesliga
Luca Netz,22,Germany,Mönchengladbach,2021,2025,103,Bundesliga
Nikolas Veratschnig,22,Austria,Mainz,2024,2025,20,Bundesliga
Igor Matanovic,22,Croatia,Freiburg,2025,2025,5,Bundesliga
Paul Nebel,23,Germany,Mainz,2020,2025,50,Bundesliga
Yan Couto,23,Brazil,Dortmund,2024,2025,26,Bundesliga
Yannik Engelhardt,24,Germany,Mönchengladbach,2025,2025,5,Bundesliga
Tom Krauß,24,Germany,1.FC Köln,2025,2025,5,Bundesliga
Josha Vagnoman,24,Germany,Stuttgart,2022,2025,72,Bundesliga
Junior Adamu,24,Austria,Freiburg,2023,2025,45,Bundesliga
Victor Boniface,24,Nigeria,Werder Bremen,2025,2025,5,Bundesliga
Denis Huseinbasic,24,Bosnia-Herzegovina,1.FC Köln,2022,2025,55,Bundesliga
Jordy Makengo,24,France,Freiburg,2023,2025,44,Bundesliga
Tim Siersleben,25,Germany,Heidenheim,2023,2025,35,Bundesliga
Nikolas Nartey,25,Denmark,Stuttgart,2021,2025,23,Bundesliga
Lorenz Assignon,25,France,Stuttgart,2025,2025,5,Bundesliga
Niklas Beste,26,Germany,Freiburg,2024,2025,17,Bundesliga
Cameron Puertas,27,Spain,Werder Bremen,2025,2025,5,Bundesliga
Benedikt Gimber,28,Germany,Heidenheim,2023,2025,61,Bundesliga
Jens Stage,28,Denmark,Werder Bremen,2022,2025,95,Bundesliga
Oladapo Afolayan,28,England,St. Pauli,2024,2025,37,Bundesliga
Luca Waldschmidt,29,Germany,1.FC Köln,2023,2025,27,Bundesliga
Robin Zentner,30,Germany,Mainz,2017,2025,203,Bundesliga
Dimitrios Giannoulis,30,Greece,Augsburg,2024,2025,36,Bundesliga
Robert Glatzel,31,Germany,Hamburg,2025,2025,5,Bundesliga
Marius Bülter,32,Germany,1.FC Köln,2025,2025,5,Bundesliga
Florian Kainz,33,Austria,1.FC Köln,2019,2025,138,Bundesliga
Silvan Widmer,32,Switzerland,Mainz,2021,2025,110,Bundesliga
Max Moerstedt,19,Germany,Hoffenheim,2023,2025,17,Bundesliga
Fabio Baldé,20,Portugal,Hamburg,2025,2025,4,Bundesliga
Umut Tohumcu,21,Germany,Hoffenheim,2021,2025,45,Bundesliga
Nico Schlotterbeck,25,Germany,Dortmund,2022,2025,88,Bundesliga
András Schäfer,26,Hungary,Union Berlin,2021,2025,74,Bundesliga
Xaver Schlager,28,Austria,Leipzig,2022,2025,59,Bundesliga
Rasmus Kristensen,28,Denmark,Frankfurt,2024,2025,34,Bundesliga
Budu Zivzivadze,31,Georgia,Heidenheim,2024,2025,19,Bundesliga
Christian Eriksen,33,Denmark,Wolfsburg,2025,2025,4,Bundesliga
Axel Tape,18,France,Leverkusen,2025,2025,4,Bundesliga
Aaron Zehnter,20,Germany,Wolfsburg,2025,2025,4,Bundesliga
Abdoulie Ceesay,21,The Gambia,St. Pauli,2024,2025,11,Bundesliga
Luca Jaquez,22,Switzerland,Stuttgart,2024,2025,9,Bundesliga
Isaac Schmidt,25,Switzerland,Werder Bremen,2025,2025,4,Bundesliga
Jonas Wind,26,Denmark,Wolfsburg,2021,2025,107,Bundesliga
Alex Král,27,Czech Republic,Union Berlin,2023,2025,28,Bundesliga
Samuel Essende,27,DR Congo,Augsburg,2024,2025,34,Bundesliga
Noahkai Banks,18,United States,Augsburg,2024,2025,12,Bundesliga
Carney Chukwuemeka,22,England,Dortmund,2024,2025,14,Bundesliga
Kauã Santos,22,Brazil,Frankfurt,2024,2025,13,Bundesliga
Equi Fernández,23,Argentina,Leverkusen,2025,2025,4,Bundesliga
Philipp Treu,24,Germany,Freiburg,2025,2025,4,Bundesliga
Julian Niehues,24,Germany,Heidenheim,2024,2025,12,Bundesliga
Arthur Chaves,24,Brazil,Hoffenheim,2024,2025,30,Bundesliga
Patrick Osterhage,25,Germany,Freiburg,2024,2025,34,Bundesliga
Diogo Leite,26,Portugal,Union Berlin,2022,2025,94,Bundesliga
Albert Sambi Lokonga,26,Belgium,Hamburg,2025,2025,4,Bundesliga
Alexis Claude-Maurice,27,France,Augsburg,2024,2025,32,Bundesliga
Mathias Honsak,28,Austria,Heidenheim,2024,2025,26,Bundesliga
Keven Schlotterbeck,28,Germany,Augsburg,2024,2025,22,Bundesliga
Anthony Caci,28,France,Mainz,2022,2025,99,Bundesliga
Franck Honorat,29,France,Mönchengladbach,2023,2025,55,Bundesliga
Sirlord Conteh,29,Germany,Heidenheim,2024,2025,33,Bundesliga
Raphaël Guerreiro,31,Portugal,Bayern Munich,2023,2025,47,Bundesliga
Ihlas Bebou,31,Togo,Hoffenheim,2019,2025,148,Bundesliga
Christian Günter,32,Germany,Freiburg,2012,2025,350,Bundesliga
Jonas Hofmann,33,Germany,Leverkusen,2023,2025,47,Bundesliga
Mario Götze,33,Germany,Frankfurt,2022,2025,90,Bundesliga
Jeffrey Gouweleeuw,34,Netherlands,Augsburg,2015,2025,262,Bundesliga
Lucas Vázquez,34,Spain,Leverkusen,2025,2025,4,Bundesliga
Eliesse Ben Seghir,20,Morocco,Leverkusen,2025,2025,3,Bundesliga
Min-jae Kim,28,"Korea, South",Bayern Munich,2023,2025,55,Bundesliga
Salih Özcan,27,Türkiye,Dortmund,2022,2025,52,Bundesliga
Finn Jeltsch,19,Germany,Stuttgart,2024,2025,15,Bundesliga
Yuito Suzuki,23,Japan,Freiburg,2025,2025,3,Bundesliga
Ellyes Skhiri,30,Tunisia,Frankfurt,2023,2025,60,Bundesliga
Josip Stanisic,25,Croatia,Bayern Munich,2020,2025,45,Bundesliga
Adam Kölle,19,Germany,Heidenheim,2025,2025,3,Bundesliga
Claudio Echeverri,19,Argentina,Leverkusen,2025,2025,3,Bundesliga
Anton Kade,21,Germany,Augsburg,2025,2025,3,Bundesliga
Keke Topp,21,Germany,Werder Bremen,2024,2025,22,Bundesliga
Giovanni Reyna,22,United States,Mönchengladbach,2025,2025,3,Bundesliga
Aurèle Amenda,22,Switzerland,Frankfurt,2024,2025,11,Bundesliga
Arthur,22,Brazil,Leverkusen,2023,2025,27,Bundesliga
Fábio Silva,23,Portugal,Dortmund,2025,2025,3,Bundesliga
Benedict Hollerbach,24,Germany,Mainz,2025,2025,3,Bundesliga
Lasse Rieß,24,Germany,Mainz,2024,2025,5,Bundesliga
Fábio Vieira,25,Portugal,Hamburg,2025,2025,3,Bundesliga
Linton Maina,26,Germany,1.FC Köln,2022,2025,67,Bundesliga
Nathan Tella,26,Nigeria,Leverkusen,2023,2025,54,Bundesliga
Lennard Maloney,26,United States,Mainz,2025,2025,3,Bundesliga
Robin Hack,27,Germany,Mönchengladbach,2023,2025,65,Bundesliga
Aurélio Buta,28,Portugal,Frankfurt,2022,2025,51,Bundesliga
Robert Skov,29,Denmark,Union Berlin,2024,2025,18,Bundesliga
Deniz Undav,29,Germany,Stuttgart,2023,2025,60,Bundesliga
Michael Zetterer,30,Germany,Frankfurt,2025,2025,3,Bundesliga
Jonas Meffert,31,Germany,Hamburg,2025,2025,3,Bundesliga
Yussuf Poulsen,31,Denmark,Hamburg,2025,2025,3,Bundesliga
Stefan Schimmer,31,Germany,Heidenheim,2023,2025,32,Bundesliga
Michy Batshuayi,32,Belgium,Frankfurt,2024,2025,13,Bundesliga
Anthony Jung,33,Germany,Freiburg,2025,2025,3,Bundesliga
Kevin Kampl,35,Slovenia,Leipzig,2018,2025,177,Bundesliga
Karl Hein,23,Estonia,Werder Bremen,2025,2025,2,Bundesliga
Vaclav Cerny,28,Czech Republic,Wolfsburg,2023,2025,24,Bundesliga
Lazar Jovanovic,18,Serbia,Stuttgart,2025,2025,2,Bundesliga
Filippo Mane,20,Italy,Dortmund,2025,2025,2,Bundesliga
Loïs Openda,25,Belgium,Leipzig,2023,2025,69,Bundesliga
Kosta Nedeljkovic,19,Serbia,Leipzig,2024,2025,12,Bundesliga
Rav van den Berg,21,Netherlands,1.FC Köln,2025,2025,2,Bundesliga
Exequiel Palacios,27,Argentina,Leverkusen,2019,2025,110,Bundesliga
Andrija Maksimovic,18,Serbia,Leipzig,2025,2025,2,Bundesliga
Yannik Wagner,18,Germany,Heidenheim,2025,2025,2,Bundesliga
Jan Urbich,21,Germany,Mönchengladbach,2025,2025,2,Bundesliga
William Bøving,22,Denmark,Mainz,2025,2025,2,Bundesliga
Merlin Röhl,23,Germany,Freiburg,2022,2025,48,Bundesliga
Ameen Al-Dakhil,23,Belgium,Stuttgart,2024,2025,9,Bundesliga
Skelly Alvero,23,France,Werder Bremen,2023,2025,20,Bundesliga
Cenk Özkacar,25,Türkiye,1.FC Köln,2025,2025,2,Bundesliga
Emir Sahiti,26,Kosovo,Hamburg,2025,2025,2,Bundesliga
Maxim Leitsch,27,Germany,Mainz,2022,2025,32,Bundesliga
Leo Scienza,27,Brazil,Heidenheim,2024,2025,27,Bundesliga
Jordan Torunarigha,28,Nigeria,Hamburg,2025,2025,2,Bundesliga
Gui Ramos,28,Portugal,Hamburg,2025,2025,2,Bundesliga
Kevin Akpoguma,30,Nigeria,Hoffenheim,2017,2025,161,Bundesliga
Niklas Stark,30,Germany,Werder Bremen,2022,2025,72,Bundesliga
Dominique Heintz,32,Germany,1.FC Köln,2015,2025,110,Bundesliga
Nicolas Höfler,35,Germany,Freiburg,2013,2025,282,Bundesliga
Cole Campbell,19,United States,Dortmund,2024,2025,5,Bundesliga
Jonah Kusi-Asare,18,Sweden,Bayern Munich,2024,2025,2,Bundesliga
Aiman Dardari,20,Luxembourg,Augsburg,2025,2025,1,Bundesliga
Ismaël Gharbi,21,Tunisia,Augsburg,2025,2025,1,Bundesliga
Nick Woltemade,23,Germany,Stuttgart,2024,2025,29,Bundesliga
Xavi Simons,22,Netherlands,Leipzig,2023,2025,58,Bundesliga
Otto Stange,18,Germany,Hamburg,2025,2025,1,Bundesliga
Charles Herrmann,19,Germany,Mönchengladbach,2025,2025,1,Bundesliga
Saël Kumbedi,20,France,Wolfsburg,2025,2025,1,Bundesliga
Aboubaka Soumahoro,20,France,Hamburg,2025,2025,1,Bundesliga
Cyriaque Irié,20,Burkina Faso,Freiburg,2025,2025,1,Bundesliga
Piero Hincapié,23,Ecuador,Leverkusen,2021,2025,116,Bundesliga
Jusuf Gazibegovic,25,Bosnia-Herzegovina,1.FC Köln,2025,2025,1,Bundesliga
