player_name,age,nationality,team_name,start_year,end_year,appearances,league_name
Chris Richards,25,United States,Crystal Palace,2022,2025,67,Premier League
Josh King,18,England,Fulham,2024,2025,16,Premier League
El Hadji Malick Diouf,20,Senegal,West Ham,2025,2025,8,Premier League
Milos Kerkez,21,Hungary,Liverpool,2025,2025,8,Premier League
Yankuba Minteh,21,The Gambia,Brighton,2024,2025,40,Premier League
Elliot Anderson,22,England,Nott'm Forest,2024,2025,45,Premier League
Florian Wirtz,22,Germany,Liverpool,2025,2025,8,Premier League
Benjamin Šeško,22,Slovenia,Man Utd,2025,2025,8,Premier League
Yasin Ayari,22,Sweden,Brighton,2022,2025,45,Premier League
Jérémy Doku,23,Belgium,Man City,2023,2025,66,Premier League
Morgan Rogers,23,England,Aston Villa,2023,2025,56,Premier League
Trai Hume,23,Northern Ireland,Sunderland,2025,2025,8,Premier League
Bart Verbruggen,23,Netherlands,Brighton,2023,2025,65,Premier League
Dominik Szoboszlai,24,Hungary,Liverpool,2023,2025,77,Premier League
Nathan Collins,24,Ireland,Brentford,2023,2025,78,Premier League
Neco Williams,24,Wales,Nott'm Forest,2022,2025,100,Premier League
Micky van de Ven,24,Netherlands,Tottenham,2023,2025,48,Premier League
Jake O'Brien,24,Ireland,Everton,2024,2025,28,Premier League
Sandro Tonali,25,Italy,Newcastle,2023,2025,52,Premier League
Calvin Bassey,25,Nigeria,Fulham,2023,2025,72,Premier League
Pedro Neto,25,Portugal,Chelsea,2024,2025,43,Premier League
Mohammed Kudus,25,Ghana,Tottenham,2025,2025,8,Premier League
Antoine Semenyo,25,Ghana,Bournemouth,2022,2025,89,Premier League
Iliman Ndiaye,25,Senegal,Everton,2024,2025,41,Premier League
Donyell Malen,26,Netherlands,Aston Villa,2024,2025,22,Premier League
Tyler Adams,26,United States,Bournemouth,2023,2025,39,Premier League
Caoimhín Kelleher,26,Ireland,Brentford,2025,2025,8,Premier League
Declan Rice,26,England,Arsenal,2023,2025,81,Premier League
Gabriel Gudmundsson,26,Sweden,Leeds,2025,2025,8,Premier League
Bryan Mbeumo,26,Cameroon,Man Utd,2025,2025,8,Premier League
Martín Zubimendi,26,Spain,Arsenal,2025,2025,8,Premier League
Cody Gakpo,26,Netherlands,Liverpool,2022,2025,99,Premier League
Djordje Petrovic,26,Serbia,Bournemouth,2025,2025,8,Premier League
Pedro Porro,26,Spain,Tottenham,2022,2025,91,Premier League
Viktor Gyökeres,27,Sweden,Arsenal,2025,2025,8,Premier League
Sander Berge,27,Norway,Fulham,2024,2025,39,Premier League
Tijjani Reijnders,27,Netherlands,Man City,2025,2025,8,Premier League
Beto,27,Guinea-Bissau,Everton,2023,2025,68,Premier League
Rúben Dias,28,Portugal,Man City,2020,2025,152,Premier League
Harry Wilson,28,Wales,Fulham,2022,2025,97,Premier League
Omar Alderete,28,Paraguay,Sunderland,2025,2025,8,Premier League
Richarlison,28,Brazil,Tottenham,2022,2025,78,Premier League
Lucas Paquetá,28,Brazil,West Ham,2022,2025,100,Premier League
Alex Iwobi,29,Nigeria,Fulham,2023,2025,78,Premier League
Joachim Andersen,29,Denmark,Fulham,2020,2025,39,Premier League
Jordan Pickford,31,England,Everton,2017,2025,301,Premier League
John McGinn,31,Scotland,Aston Villa,2019,2025,211,Premier League
Bruno Fernandes,31,Portugal,Man Utd,2019,2025,203,Premier League
Chris Wood,33,New Zealand,Nott'm Forest,2023,2025,75,Premier League
Granit Xhaka,33,Switzerland,Sunderland,2025,2025,8,Premier League
Virgil van Dijk,34,Netherlands,Liverpool,2018,2025,228,Premier League
Martin Dúbravka,36,Slovakia,Burnley,2025,2025,8,Premier League
Leny Yoro,19,France,Man Utd,2024,2025,29,Premier League
Wilson Odobert,20,France,Tottenham,2024,2025,24,Premier League
Yegor Yarmolyuk,21,Ukraine,Brentford,2023,2025,66,Premier League
Carlos Baleba,21,Cameroon,Brighton,2023,2025,69,Premier League
Riccardo Calafiori,23,Italy,Arsenal,2024,2025,27,Premier League
Anthony Elanga,23,Sweden,Newcastle,2025,2025,8,Premier League
Jurriën Timber,24,Netherlands,Arsenal,2023,2025,40,Premier League
Brennan Johnson,24,Wales,Tottenham,2024,2025,41,Premier League
Marc Guéhi,25,England,Crystal Palace,2021,2025,140,Premier League
Brenden Aaronson,25,United States,Leeds,2022,2025,44,Premier League
Erling Haaland,25,Norway,Man City,2022,2025,105,Premier League
Marc Cucurella,27,Spain,Chelsea,2022,2025,89,Premier League
Jarrod Bowen,28,England,West Ham,2019,2025,201,Premier League
Matty Cash,28,Poland,Aston Villa,2020,2025,156,Premier League
Josh Cullen,29,Ireland,Burnley,2023,2025,33,Premier League
Marshall Munetsi,29,Zimbabwe,Wolves,2024,2025,22,Premier League
João Palhinha,30,Portugal,Tottenham,2025,2025,8,Premier League
Bernardo Silva,31,Portugal,Man City,2017,2025,274,Premier League
Mohamed Salah,33,Egypt,Liverpool,2017,2025,296,Premier League
Jordan Henderson,35,England,Brentford,2025,2025,8,Premier League
Idrissa Gueye,36,Senegal,Everton,2016,2025,202,Premier League
Noah Sadiki,20,DR Congo,Sunderland,2025,2025,8,Premier League
Chemsdine Talbi,20,Morocco,Sunderland,2025,2025,8,Premier League
João Pedro,24,Brazil,Chelsea,2025,2025,8,Premier League
Morgan Gibbs-White,25,England,Nott'm Forest,2023,2025,79,Premier League
Reece James,25,England,Chelsea,2019,2025,135,Premier League
Jan Paul van Hecke,25,Netherlands,Brighton,2022,2025,78,Premier League
Ibrahima Konaté,26,France,Liverpool,2021,2025,90,Premier League
Gabriel Magalhães,27,Brazil,Arsenal,2020,2025,168,Premier League
Joe Rodon,28,Wales,Leeds,2025,2025,8,Premier League
Nikola Milenković,28,Serbia,Nott'm Forest,2024,2025,45,Premier League
Jean-Philippe Mateta,28,France,Crystal Palace,2020,2025,138,Premier League
Jhon Arias,28,Colombia,Wolves,2025,2025,8,Premier League
Ollie Watkins,29,England,Aston Villa,2020,2025,192,Premier League
Daniel Muñoz,29,Colombia,Crystal Palace,2023,2025,61,Premier League
Lucas Digne,32,France,Aston Villa,2022,2025,101,Premier League
Dan Burn,33,England,Newcastle,2021,2025,145,Premier League
Quilindschy Hartman,23,Netherlands,Burnley,2025,2025,8,Premier League
Moisés Caicedo,23,Ecuador,Chelsea,2023,2025,81,Premier League
André,24,Brazil,Wolves,2024,2025,41,Premier League
Matthijs de Ligt,26,Netherlands,Man Utd,2024,2025,37,Premier League
Marcos Senesi,28,Argentina,Bournemouth,2022,2025,87,Premier League
Michael Kayode,21,Italy,Brentford,2024,2025,20,Premier League
Loum Tchaouna,22,France,Burnley,2025,2025,8,Premier League
William Osula,22,Denmark,Newcastle,2024,2025,22,Premier League
Robin Roefs,22,Netherlands,Sunderland,2025,2025,8,Premier League
Alex Scott,22,England,Bournemouth,2023,2025,51,Premier League
Kevin Schade,23,Germany,Brentford,2022,2025,75,Premier League
Sepp van den Berg,23,Netherlands,Brentford,2024,2025,39,Premier League
Adrien Truffert,23,France,Bournemouth,2025,2025,8,Premier League
Hugo Bueno,23,Spain,Wolves,2022,2025,51,Premier League
Maxime Estève,23,France,Burnley,2023,2025,24,Premier League
Thierno Barry,23,France,Everton,2025,2025,8,Premier League
Callum Hudson-Odoi,24,England,Nott'm Forest,2023,2025,68,Premier League
James Garner,24,England,Everton,2023,2025,66,Premier League
João Gomes,24,Brazil,Wolves,2022,2025,89,Premier League
Igor Thiago,24,Brazil,Brentford,2024,2025,16,Premier League
Emile Smith Rowe,25,England,Fulham,2024,2025,42,Premier League
Maxence Lacroix,25,France,Crystal Palace,2024,2025,43,Premier League
Jayden Bogle,25,England,Leeds,2025,2025,8,Premier League
Wilson Isidor,25,France,Sunderland,2025,2025,8,Premier League
Jaidon Anthony,25,England,Burnley,2025,2025,8,Premier League
Lukas Nmecha,26,Germany,Leeds,2025,2025,8,Premier League
Anton Stach,26,Germany,Leeds,2025,2025,8,Premier League
Marcus Tavernier,26,England,Bournemouth,2022,2025,90,Premier League
Pascal Struijk,26,Netherlands,Leeds,2020,2025,93,Premier League
Tyrick Mitchell,26,England,Crystal Palace,2019,2025,177,Premier League
Sean Longstaff,27,England,Leeds,2025,2025,8,Premier League
Harvey Barnes,27,England,Newcastle,2023,2025,62,Premier League
Robert Sánchez,27,Spain,Chelsea,2023,2025,56,Premier League
Dean Henderson,28,England,Crystal Palace,2024,2025,46,Premier League
Maximilian Kilman,28,England,West Ham,2024,2025,46,Premier League
Guglielmo Vicario,29,Italy,Tottenham,2023,2025,70,Premier League
Luke Shaw,30,England,Man Utd,2014,2025,206,Premier League
David Raya,30,Spain,Arsenal,2023,2025,78,Premier League
Josh Laurent,30,England,Burnley,2025,2025,8,Premier League
Michael Keane,32,England,Everton,2017,2025,204,Premier League
James Tarkowski,32,England,Everton,2022,2025,117,Premier League
Bernd Leno,33,Germany,Fulham,2022,2025,120,Premier League
Matz Sels,33,Belgium,Nott'm Forest,2023,2025,62,Premier League
Lewis Dunk,33,England,Brighton,2017,2025,274,Premier League
Nick Pope,33,England,Newcastle,2022,2025,88,Premier League
Danny Welbeck,34,England,Brighton,2020,2025,147,Premier League
Kyle Walker,35,England,Burnley,2025,2025,8,Premier League
Estêvão,18,Brazil,Chelsea,2025,2025,7,Premier League
Hannibal,22,Tunisia,Burnley,2025,2025,7,Premier League
Oscar Bobb,22,Norway,Man City,2023,2025,24,Premier League
Justin Devenny,22,Northern Ireland,Crystal Palace,2024,2025,30,Premier League
Diego Gómez,22,Paraguay,Brighton,2024,2025,23,Premier League
Pape Matar Sarr,23,Senegal,Tottenham,2022,2025,88,Premier League
Hugo Ekitiké,23,France,Liverpool,2025,2025,7,Premier League
Dango Ouattara,23,Burkina Faso,Brentford,2025,2025,7,Premier League
Dan Ndoye,24,Switzerland,Nott'm Forest,2025,2025,7,Premier League
Maxim De Cuyper,24,Belgium,Brighton,2025,2025,7,Premier League
Ferdi Kadıoğlu,26,Türkiye,Brighton,2024,2025,13,Premier League
Jean-Ricner Bellegarde,27,Haiti,Wolves,2023,2025,64,Premier League
Bruno Guimarães,27,Brazil,Newcastle,2021,2025,131,Premier League
David Brooks,28,Wales,Bournemouth,2018,2025,94,Premier League
Ezri Konsa,28,England,Aston Villa,2019,2025,204,Premier League
Mikel Merino,29,Spain,Arsenal,2024,2025,35,Premier League
Jefferson Lerma,30,Colombia,Crystal Palace,2023,2025,68,Premier League
Raúl Jiménez,34,Mexico,Fulham,2023,2025,69,Premier League
Patrick Dorgu,20,Denmark,Man Utd,2024,2025,19,Premier League
Malo Gusto,22,France,Chelsea,2023,2025,66,Premier League
Ryan Gravenberch,23,Netherlands,Liverpool,2023,2025,70,Premier League
Amad Diallo,23,Cote d'Ivoire,Man Utd,2020,2025,45,Premier League
Evann Guessand,24,Cote d'Ivoire,Aston Villa,2025,2025,7,Premier League
Jackson Tchatchoua,24,Cameroon,Wolves,2025,2025,7,Premier League
Lyle Foster,25,South Africa,Burnley,2023,2025,31,Premier League
Djed Spence,25,England,Tottenham,2022,2025,36,Premier League
Justin Kluivert,26,Netherlands,Bournemouth,2023,2025,73,Premier League
Alexis Mac Allister,26,Argentina,Liverpool,2023,2025,75,Premier League
Casemiro,33,Brazil,Man Utd,2022,2025,84,Premier League
Lucas Bergvall,19,Sweden,Tottenham,2024,2025,34,Premier League
Brajan Gruda,21,Germany,Brighton,2024,2025,28,Premier League
Lesley Ugochukwu,21,France,Burnley,2025,2025,7,Premier League
Manuel Ugarte,24,Uruguay,Man Utd,2024,2025,36,Premier League
William Saliba,24,France,Arsenal,2022,2025,107,Premier League
Gabriel Martinelli,24,Brazil,Arsenal,2019,2025,168,Premier League
Matheus Cunha,26,Brazil,Man Utd,2025,2025,7,Premier League
Cristian Romero,27,Argentina,Tottenham,2021,2025,107,Premier League
Rodrigo Bentancur,28,Uruguay,Tottenham,2021,2025,91,Premier League
Emmanuel Agbadou,28,Cote d'Ivoire,Wolves,2024,2025,23,Premier League
Saša Lukić,29,Serbia,Fulham,2022,2025,73,Premier League
Eberechi Eze,27,England,Crystal Palace,2020,2025,153,Premier League
Igor Jesus,24,Brazil,Nott'm Forest,2025,2025,7,Premier League
Enzo Fernández,24,Argentina,Chelsea,2022,2025,89,Premier League
Nico O'Reilly,20,England,Man City,2024,2025,16,Premier League
Adam Wharton,21,England,Crystal Palace,2023,2025,43,Premier League
Nico González,23,Spain,Man City,2024,2025,18,Premier League
Georginio Rutter,23,France,Brighton,2024,2025,35,Premier League
James Hill,23,England,Bournemouth,2023,2025,22,Premier League
Curtis Jones,24,England,Liverpool,2019,2025,126,Premier League
Bafodé Diakité,24,France,Bournemouth,2025,2025,7,Premier League
Keane Lewis-Potter,24,England,Brentford,2022,2025,85,Premier League
Ryan Sessegnon,25,England,Fulham,2018,2025,58,Premier League
Enzo Le Fée,25,France,Sunderland,2025,2025,7,Premier League
Trevoh Chalobah,26,England,Chelsea,2021,2025,65,Premier League
Mason Mount,26,England,Man Utd,2023,2025,37,Premier League
Evanilson,26,Brazil,Bournemouth,2024,2025,38,Premier League
Kiernan Dewsbury-Hall,27,England,Everton,2025,2025,7,Premier League
Emiliano Buendía,28,Argentina,Aston Villa,2021,2025,92,Premier League
Kyle Walker-Peters,28,England,West Ham,2025,2025,7,Premier League
Jack Harrison,28,England,Leeds,2020,2025,114,Premier League
Jacob Murphy,30,England,Newcastle,2017,2025,192,Premier League
Jack Grealish,30,England,Everton,2025,2025,7,Premier League
Harry Maguire,32,England,Man Utd,2019,2025,174,Premier League
Kieran Trippier,35,England,Newcastle,2021,2025,104,Premier League
Simon Adingra,23,Cote d'Ivoire,Sunderland,2025,2025,6,Premier League
Mikkel Damsgaard,25,Denmark,Brentford,2022,2025,93,Premier League
Ibrahim Sangaré,27,Cote d'Ivoire,Nott'm Forest,2023,2025,36,Premier League
Konstantinos Mavropanos,27,Greece,West Ham,2023,2025,58,Premier League
Timothy Castagne,29,Belgium,Fulham,2023,2025,64,Premier League
Daichi Kamada,29,Japan,Crystal Palace,2024,2025,40,Premier League
Leandro Trossard,30,Belgium,Arsenal,2023,2025,78,Premier League
Emiliano Martínez,33,Argentina,Aston Villa,2020,2025,187,Premier League
Mathys Tel,20,France,Tottenham,2024,2025,19,Premier League
Eliezer Mayenda,20,Spain,Sunderland,2025,2025,6,Premier League
Jamie Gittens,21,England,Chelsea,2025,2025,6,Premier League
Mateus Fernandes,21,Portugal,West Ham,2025,2025,6,Premier League
Conor Bradley,22,Northern Ireland,Liverpool,2023,2025,36,Premier League
Ryan Christie,30,Scotland,Bournemouth,2022,2025,104,Premier League
Andrey Santos,21,Brazil,Chelsea,2025,2025,6,Premier League
Tino Livramento,22,England,Newcastle,2023,2025,69,Premier League
Yéremy Pino,23,Spain,Crystal Palace,2025,2025,6,Premier League
Bukayo Saka,24,England,Arsenal,2018,2025,201,Premier League
Ethan Ampadu,25,Wales,Leeds,2025,2025,6,Premier League
Jørgen Strand Larsen,25,Norway,Wolves,2024,2025,41,Premier League
Martin Ødegaard,26,Norway,Arsenal,2020,2025,158,Premier League
Dan Ballard,26,Northern Ireland,Sunderland,2025,2025,6,Premier League
Hjalmar Ekdal,27,Sweden,Burnley,2023,2025,14,Premier League
Ismaïla Sarr,27,Senegal,Crystal Palace,2024,2025,44,Premier League
Ao Tanaka,27,Japan,Leeds,2025,2025,6,Premier League
Kaoru Mitoma,28,Japan,Brighton,2022,2025,94,Premier League
Alisson,33,Brazil,Liverpool,2018,2025,235,Premier League
Lewis Miley,19,England,Newcastle,2022,2025,38,Premier League
Lamare Bogarde,21,Netherlands,Aston Villa,2024,2025,14,Premier League
Amine Adli,25,Morocco,Bournemouth,2025,2025,6,Premier League
Diogo Dalot,26,Portugal,Man Utd,2018,2025,145,Premier League
Jacob Bruun Larsen,27,Denmark,Burnley,2023,2025,38,Premier League
Joelinton,29,Brazil,Newcastle,2019,2025,191,Premier League
Kobbie Mainoo,20,England,Man Utd,2022,2025,56,Premier League
Tim Iroegbunam,22,England,Everton,2024,2025,24,Premier League
Carlos Alcaraz,22,Argentina,Everton,2025,2025,6,Premier League
Crysencio Summerville,23,Netherlands,West Ham,2024,2025,25,Premier League
Sven Botman,25,Netherlands,Newcastle,2022,2025,67,Premier League
Boubacar Kamara,25,France,Aston Villa,2022,2025,76,Premier League
Phil Foden,25,England,Man City,2017,2025,198,Premier League
Mats Wieffer,25,Netherlands,Brighton,2024,2025,31,Premier League
Toti,26,Portugal,Wolves,2021,2025,93,Premier League
Altay Bayındır,27,Türkiye,Man Utd,2024,2025,10,Premier League
Federico Chiesa,27,Italy,Liverpool,2024,2025,12,Premier League
Nordi Mukiele,27,France,Sunderland,2025,2025,6,Premier League
Matheus Nunes,27,Portugal,Man City,2023,2025,51,Premier League
Dominic Calvert-Lewin,28,England,Leeds,2025,2025,6,Premier League
Rico Henry,28,England,Brentford,2021,2025,87,Premier League
Adama Traoré,29,Spain,Fulham,2023,2025,59,Premier League
Hee-chan Hwang,29,"Korea, South",Wolves,2021,2025,113,Premier League
Mathias Jensen,29,Denmark,Brentford,2021,2025,130,Premier League
Will Hughes,30,England,Crystal Palace,2021,2025,112,Premier League
Niclas Füllkrug,32,Germany,West Ham,2024,2025,24,Premier League
Tyrone Mings,32,England,Aston Villa,2019,2025,161,Premier League
James Milner,39,England,Brighton,2023,2025,25,Premier League
Chris Rigg,18,England,Sunderland,2025,2025,5,Premier League
Nick Woltemade,23,Germany,Newcastle,2025,2025,5,Premier League
Anthony Gordon,24,England,Newcastle,2022,2025,106,Premier League
Tolu Arokodare,24,Nigeria,Wolves,2025,2025,5,Premier League
Gianluigi Donnarumma,26,Italy,Man City,2025,2025,5,Premier League
Tomáš Souček,30,Czech Republic,West Ham,2019,2025,199,Premier League
Reinildo Mandava,31,Mozambique,Sunderland,2025,2025,5,Premier League
Myles Lewis-Skelly,19,England,Arsenal,2024,2025,28,Premier League
Eli Kroupi,19,France,Bournemouth,2025,2025,5,Premier League
Xavi Simons,22,Netherlands,Tottenham,2025,2025,5,Premier League
Aaron Hickey,23,Scotland,Brentford,2022,2025,40,Premier League
Ladislav Krejci,26,Czech Republic,Wolves,2025,2025,5,Premier League
Kristoffer Ajer,27,Norway,Brentford,2021,2025,90,Premier League
Karl Darlow,35,Wales,Leeds,2025,2025,5,Premier League
Rico Lewis,20,England,Man City,2022,2025,63,Premier League
Álex Jiménez,20,Spain,Bournemouth,2025,2025,5,Premier League
Cristhian Mosquera,21,Spain,Arsenal,2025,2025,5,Premier League
Fer López,21,Spain,Wolves,2025,2025,5,Premier League
Noni Madueke,23,England,Arsenal,2025,2025,5,Premier League
Vitaliy Mykolenko,26,Ukraine,Everton,2021,2025,115,Premier League
Santiago Bueno,26,Uruguay,Wolves,2023,2025,46,Premier League
Daniel James,27,Wales,Leeds,2025,2025,5,Premier League
Frank Onyeka,27,Nigeria,Brentford,2021,2025,74,Premier League
Rodri,29,Spain,Man City,2019,2025,180,Premier League
Nathan Aké,30,Netherlands,Man City,2020,2025,94,Premier League
Savinho,21,Brazil,Man City,2024,2025,34,Premier League
Destiny Udogie,22,Italy,Tottenham,2023,2025,58,Premier League
Rodrigo Gomes,22,Portugal,Wolves,2024,2025,30,Premier League
Kevin,22,Brazil,Fulham,2025,2025,5,Premier League
Ian Maatsen,23,Netherlands,Aston Villa,2024,2025,34,Premier League
Fábio Carvalho,23,Portugal,Brentford,2024,2025,24,Premier League
Arnaud Kalimuendo,23,France,Nott'm Forest,2025,2025,5,Premier League
Murillo,23,Brazil,Nott'm Forest,2023,2025,73,Premier League
Malick Thiaw,24,Germany,Newcastle,2025,2025,5,Premier League
Morato,24,Brazil,Nott'm Forest,2024,2025,31,Premier League
Rodrigo Muniz,24,Brazil,Fulham,2023,2025,62,Premier League
Noah Okafor,25,Switzerland,Leeds,2025,2025,5,Premier League
Lutsharel Geertruida,25,Netherlands,Sunderland,2025,2025,5,Premier League
Andrew Irving,25,Scotland,West Ham,2024,2025,15,Premier League
Florentino,26,Portugal,Burnley,2025,2025,5,Premier League
Zian Flemming,27,Netherlands,Burnley,2025,2025,5,Premier League
Tosin Adarabioyo,28,England,Chelsea,2024,2025,27,Premier League
Pau Torres,28,Spain,Aston Villa,2023,2025,58,Premier League
James Ward-Prowse,30,England,West Ham,2023,2025,66,Premier League
Kenny Tete,30,Netherlands,Fulham,2020,2025,94,Premier League
Callum Wilson,33,England,West Ham,2025,2025,5,Premier League
Tom Cairney,34,Scotland,Fulham,2018,2025,138,Premier League
David Møller Wolfe,23,Norway,Wolves,2025,2025,4,Premier League
Aaron Wan-Bissaka,27,DR Congo,West Ham,2024,2025,40,Premier League
Ethan Nwaneri,18,England,Arsenal,2022,2025,32,Premier League
Tyler Dibling,19,England,Everton,2025,2025,4,Premier League
Ilia Gruev,25,Bulgaria,Leeds,2025,2025,4,Premier League
Alexander Isak,26,Sweden,Liverpool,2025,2025,4,Premier League
Kevin Danso,27,Austria,Tottenham,2024,2025,14,Premier League
Stefanos Tzimas,19,Greece,Brighton,2025,2025,4,Premier League
Josh Acheampong,19,England,Chelsea,2023,2025,9,Premier League
Habib Diarra,21,Senegal,Sunderland,2025,2025,4,Premier League
Josko Gvardiol,23,Croatia,Man City,2023,2025,69,Premier League
Amadou Onana,24,Belgium,Aston Villa,2024,2025,30,Premier League
Youri Tielemans,28,Belgium,Aston Villa,2023,2025,72,Premier League
John Stones,31,England,Man City,2016,2025,175,Premier League
Jeremie Frimpong,24,Netherlands,Liverpool,2025,2025,4,Premier League
Wataru Endo,32,Japan,Liverpool,2023,2025,53,Premier League
Matt Doherty,33,Ireland,Wolves,2011,2025,139,Premier League
Marc Guiu,19,Spain,Sunderland,2025,2025,4,Premier League
Jorrel Hato,19,Netherlands,Chelsea,2025,2025,4,Premier League
Wilfried Gnonto,21,Italy,Leeds,2022,2025,28,Premier League
Omari Hutchinson,21,England,Nott'm Forest,2025,2025,4,Premier League
Abdukodir Khusanov,21,Uzbekistan,Man City,2024,2025,10,Premier League
Soungoutou Magassa,22,France,West Ham,2025,2025,4,Premier League
Dilane Bakwa,23,France,Nott'm Forest,2025,2025,4,Premier League
James McAtee,23,England,Nott'm Forest,2025,2025,4,Premier League
Mads Hermansen,25,Denmark,West Ham,2025,2025,4,Premier League
Eddie Nketiah,26,England,Crystal Palace,2025,2025,4,Premier League
Joël Piroe,26,Netherlands,Leeds,2025,2025,4,Premier League
Vitaly Janelt,27,Germany,Brentford,2021,2025,140,Premier League
Ryan Yates,27,England,Nott'm Forest,2022,2025,100,Premier League
Joe Worrall,28,England,Burnley,2025,2025,4,Premier League
Sam Johnstone,32,England,Wolves,2025,2025,4,Premier League
Alphonse Areola,32,France,West Ham,2021,2025,67,Premier League
José Sá,32,Portugal,Wolves,2021,2025,141,Premier League
Joël Veltman,33,Netherlands,Brighton,2020,2025,145,Premier League
Fabian Schär,33,Switzerland,Newcastle,2018,2025,199,Premier League
Harvey Elliott,22,England,Liverpool,2019,2025,96,Premier League
Rio Ngumoha,17,England,Liverpool,2025,2025,3,Premier League
Ben Gannon-Doak,19,Scotland,Bournemouth,2025,2025,3,Premier League
Armando Broja,24,Albania,Burnley,2025,2025,3,Premier League
Andrew Robertson,31,Scotland,Liverpool,2017,2025,254,Premier League
Bertrand Traoré,30,Burkina Faso,Sunderland,2025,2025,3,Premier League
Arthur Masuaku,31,DR Congo,Sunderland,2025,2025,3,Premier League
Tyrique George,19,England,Chelsea,2024,2025,11,Premier League
Omar Marmoush,26,Egypt,Man City,2024,2025,19,Premier League
Oleksandr Zinchenko,28,Ukraine,Nott'm Forest,2025,2025,3,Premier League
Ola Aina,29,Nigeria,Nott'm Forest,2023,2025,60,Premier League
Jack Hinshelwood,20,England,Brighton,2022,2025,42,Premier League
Oliver Sonne,24,Peru,Burnley,2025,2025,3,Premier League
Victor Lindelöf,31,Sweden,Aston Villa,2025,2025,3,Premier League
Luis Guilherme,19,Brazil,West Ham,2024,2025,15,Premier League
Roméo Lavia,21,Belgium,Chelsea,2023,2025,20,Premier League
Diego Coppola,21,Italy,Brighton,2025,2025,3,Premier League
Lewis Hall,21,England,Newcastle,2023,2025,48,Premier League
Alejandro Garnacho,21,Argentina,Chelsea,2025,2025,3,Premier League
Rayan Cherki,22,France,Man City,2025,2025,3,Premier League
Liam Delap,22,England,Chelsea,2025,2025,3,Premier League
Freddie Potts,22,England,West Ham,2025,2025,3,Premier League
Nicolò Savona,22,Italy,Nott'm Forest,2025,2025,3,Premier League
Brian Brobbey,23,Netherlands,Sunderland,2025,2025,3,Premier League
Ki-Jana Hoever,23,Netherlands,Wolves,2020,2025,23,Premier League
James Trafford,23,England,Man City,2025,2025,3,Premier League
Cole Palmer,23,England,Chelsea,2023,2025,74,Premier League
Joshua Zirkzee,24,Netherlands,Man Utd,2024,2025,35,Premier League
Wesley Fofana,24,France,Chelsea,2024,2025,17,Premier League
Jacob Ramsey,24,England,Newcastle,2025,2025,3,Premier League
Rayan Aït-Nouri,24,Algeria,Man City,2025,2025,3,Premier League
Yerson Mosquera,24,Colombia,Wolves,2024,2025,8,Premier League
Jorge Cuenca,25,Spain,Fulham,2024,2025,11,Premier League
Jean-Clair Todibo,25,France,West Ham,2024,2025,30,Premier League
Noussair Mazraoui,27,Morocco,Man Utd,2024,2025,40,Premier League
Lucas Perri,27,Brazil,Leeds,2025,2025,3,Premier League
James Justin,27,England,Leeds,2025,2025,3,Premier League
Antonee Robinson,28,United States,Fulham,2020,2025,139,Premier League
Adam Smith,34,England,Bournemouth,2015,2025,236,Premier League
Max Dowman,15,England,Arsenal,2025,2025,2,Premier League
Giorgi Mamardashvili,25,Georgia,Liverpool,2025,2025,2,Premier League
Veljko Milosavljevic,18,Serbia,Bournemouth,2025,2025,2,Premier League
Archie Gray,19,England,Tottenham,2024,2025,30,Premier League
Callum Marshall,20,Northern Ireland,West Ham,2025,2025,2,Premier League
Samuel Chukwueze,26,Nigeria,Fulham,2025,2025,2,Premier League
Matt O'Riley,24,Denmark,Brighton,2024,2025,23,Premier League
Axel Tuanzebe,27,DR Congo,Burnley,2025,2025,2,Premier League
Nayef Aguerd,29,Morocco,West Ham,2022,2025,41,Premier League
Ethan Pinnock,32,Jamaica,Brentford,2021,2025,115,Premier League
Séamus Coleman,37,Ireland,Everton,2009,2025,371,Premier League
Christantus Uche,22,Nigeria,Crystal Palace,2025,2025,2,Premier League
Jenson Seelt,22,Netherlands,Sunderland,2025,2025,2,Premier League
Senne Lammens,23,Belgium,Man Utd,2025,2025,2,Premier League
Dan Neil,23,England,Sunderland,2025,2025,2,Premier League
Merlin Röhl,23,Germany,Everton,2025,2025,2,Premier League
Benoît Badiashile,24,France,Chelsea,2022,2025,36,Premier League
Dwight McNeil,25,England,Everton,2022,2025,94,Premier League
Joe Willock,26,England,Newcastle,2020,2025,128,Premier League
Douglas Luiz,27,Brazil,Nott'm Forest,2025,2025,2,Premier League
Lewis Cook,28,England,Bournemouth,2016,2025,174,Premier League
Joe Gomez,28,England,Liverpool,2015,2025,151,Premier League
Dominic Solanke,28,England,Tottenham,2024,2025,29,Premier League
Issa Diop,28,France,Fulham,2022,2025,66,Premier League
Ross Barkley,31,England,Aston Villa,2024,2025,22,Premier League
Jamaal Lascelles,31,England,Newcastle,2015,2025,177,Premier League
Guido Rodríguez,31,Argentina,West Ham,2024,2025,25,Premier League
Marco Bizot,34,Netherlands,Aston Villa,2025,2025,2,Premier League
Julio Soler,20,Argentina,Bournemouth,2024,2025,4,Premier League
Bradley Burrowes,17,England,Aston Villa,2025,2025,1,Premier League
Harrison Armstrong,18,England,Everton,2024,2025,4,Premier League
Charalampos Kostoulas,18,Greece,Brighton,2025,2025,1,Premier League
Ayden Heaven,19,England,Man Utd,2025,2025,1,Premier League
